date,accX,accY,accZ,gyrX,gyrY,gyrZ
2020-09-13 17:09:25,0.02,0.12,0.03,1.47,3.32,2.22,2.22
2020-09-13 17:09:26,0.02,0.12,0.03,1.47,3.32,2.22,2.22
2020-09-13 17:09:27,0.01,0.01,0.0,7.43,6.82,10.1,10.1
2020-09-13 17:09:27,0.01,0.01,0.0,1.52,1.51,2.05,2.05
2020-09-13 17:09:28,0.0,0.0,0.0,1.52,1.51,2.05,2.05
2020-09-13 17:09:29,0.0,0.0,0.0,2.39,2.67,5.59,5.59
2020-09-13 17:09:29,0.0,0.0,0.0,2.39,1.71,1.52,1.52
2020-09-13 17:09:30,0.0,0.0,0.0,0.79,1.71,1.52,1.52
2020-09-13 17:09:31,0.0,0.0,0.0,0.55,0.92,0.12,0.12
2020-09-13 17:09:32,0.0,0.0,0.0,0.55,0.92,0.12,0.12
2020-09-13 17:09:32,0.0,0.0,0.0,0.92,1.71,1.0,1.0
2020-09-13 17:09:33,0.0,0.0,0.0,6.64,7.07,12.45,12.45
2020-09-13 17:09:34,0.01,0.01,0.0,6.64,7.07,12.45,12.45
2020-09-13 17:09:34,0.01,0.01,0.0,4.12,3.61,5.81,5.81
2020-09-13 17:09:35,0.01,0.01,0.0,4.12,9.66,19.18,19.18
2020-09-13 17:09:36,0.0,0.01,0.0,10.24,9.66,19.18,19.18
2020-09-13 17:09:37,0.0,0.0,0.0,4.16,6.35,9.04,9.04
2020-09-13 17:09:37,0.0,0.0,0.0,4.16,6.35,2.88,2.88
2020-09-13 17:09:38,0.0,0.0,0.0,2.37,2.61,2.88,2.88
2020-09-13 17:09:39,0.0,0.0,0.0,1.86,4.9,2.2,2.2
2020-09-13 17:09:40,0.01,0.01,0.0,1.86,4.9,2.2,2.2
2020-09-13 17:09:40,0.03,0.03,0.01,6.62,9.37,9.75,9.75
2020-09-13 17:09:41,0.03,0.03,0.01,6.62,4.58,4.69,4.69
2020-09-13 17:09:42,0.02,0.02,0.01,2.98,4.58,4.69,4.69
2020-09-13 17:09:42,0.0,0.0,0.0,0.93,1.14,0.54,0.54
2020-09-13 17:09:43,0.0,0.0,0.0,0.93,1.14,0.28,0.28
2020-09-13 17:09:44,0.0,0.0,0.0,0.58,0.9,0.28,0.28
2020-09-13 17:09:45,0.0,0.0,0.0,0.51,1.01,0.2,0.2
2020-09-13 17:09:45,0.0,0.0,0.0,0.51,1.01,0.2,0.2
2020-09-13 17:09:46,0.0,0.0,0.0,0.48,0.95,0.13,0.13
2020-09-13 17:09:47,0.0,0.0,0.0,0.52,0.9,0.14,0.14
2020-09-13 17:09:47,0.0,0.0,0.0,0.52,0.9,0.14,0.14
2020-09-13 17:09:48,0.0,0.0,0.0,0.52,1.01,0.15,0.15
2020-09-13 17:09:49,0.0,0.0,0.0,0.52,1.01,0.21,0.21
2020-09-13 17:09:50,0.0,0.0,0.0,0.5,1.01,0.21,0.21
2020-09-13 17:09:50,0.0,0.0,0.0,0.5,0.98,0.44,0.44
2020-09-13 17:09:51,0.0,0.0,0.0,0.5,0.98,0.44,0.44
2020-09-13 17:09:52,0.0,0.0,0.0,0.48,1.0,0.33,0.33
2020-09-13 17:09:53,0.0,0.0,0.0,0.44,0.99,0.2,0.2
2020-09-13 17:09:53,0.0,0.0,0.0,0.44,0.99,0.2,0.2
2020-09-13 17:09:54,0.0,0.0,0.0,0.47,0.94,0.11,0.11
2020-09-13 17:09:55,0.0,0.0,0.0,0.47,0.94,0.73,0.73
2020-09-13 17:09:55,0.0,0.0,0.0,0.54,0.86,0.73,0.73
2020-09-13 17:09:56,0.0,0.0,0.0,0.51,0.93,0.13,0.13
2020-09-13 17:09:57,0.0,0.0,0.0,0.51,0.93,0.13,0.13
2020-09-13 17:09:58,0.0,0.0,0.0,0.5,0.9,0.13,0.13
2020-09-13 17:09:58,0.0,0.0,0.0,0.53,0.98,0.14,0.14
2020-09-13 17:09:59,0.0,0.0,0.0,0.53,0.98,0.14,0.14
2020-09-13 17:10:00,0.0,0.0,0.0,0.46,0.9,0.18,0.18
2020-09-13 17:10:00,0.0,0.0,0.0,0.46,0.9,0.15,0.15
2020-09-13 17:10:01,0.0,0.0,0.0,0.49,0.93,0.15,0.15
2020-09-13 17:10:02,0.0,0.0,0.0,0.54,0.88,0.16,0.16
2020-09-13 17:10:03,0.0,0.0,0.0,0.54,0.88,0.16,0.16
2020-09-13 17:10:03,0.0,0.0,0.0,0.49,0.92,0.13,0.13
2020-09-13 17:10:04,0.0,0.0,0.0,0.52,0.95,0.14,0.14
2020-09-13 17:10:05,0.0,0.0,0.0,0.52,0.95,0.14,0.14
2020-09-13 17:10:05,0.0,0.0,0.0,0.51,0.92,0.72,0.72
2020-09-13 17:10:06,0.0,0.0,0.0,0.51,0.92,0.08,0.08
2020-09-13 17:10:07,0.0,0.0,0.0,0.54,0.88,0.08,0.08
2020-09-13 17:10:08,0.0,0.0,0.0,0.53,0.95,0.12,0.12
2020-09-13 17:10:08,0.0,0.0,0.0,0.53,0.95,0.12,0.12
2020-09-13 17:10:09,0.0,0.0,0.0,0.49,0.88,0.14,0.14
2020-09-13 17:10:10,0.0,0.0,0.0,0.72,0.91,0.28,0.28
2020-09-13 17:10:11,0.0,0.0,0.0,0.72,0.91,0.28,0.28
2020-09-13 17:10:11,0.0,0.0,0.0,0.53,0.92,0.12,0.12
