date,accX,accY,accZ,gyrX,gyrY,gyrZ,fall
2020-09-02 21:09:09,0.15,0.01,0.98,1.77,1.44,0.8,0.0
2020-09-02 21:09:10,0.13,0.02,0.99,3.32,2.44,1.6,0.0
2020-09-02 21:09:11,0.08,0.03,0.99,4.54,3.85,1.7,0.0
2020-09-02 21:09:12,0.04,0.01,1.0,2.5,1.04,1.12,0.0
2020-09-02 21:09:14,0.02,0.01,1.0,3.72,1.32,1.84,0.0
2020-09-02 21:09:15,0.05,0.04,1.0,6.47,4.7,2.22,0.0
2020-09-02 21:09:16,0.09,0.07,0.99,5.99,5.86,4.47,0.0
2020-09-02 21:09:17,0.05,0.06,1.0,10.92,4.02,2.65,0.0
2020-09-02 21:09:18,0.04,0.02,1.0,5.93,3.82,1.61,0.0
2020-09-02 21:09:19,0.06,0.04,0.99,4.36,1.78,1.33,0.0
2020-09-02 21:09:20,0.16,0.36,0.87,102.77,31.07,78.35,0.0
2020-09-02 21:09:22,0.31,0.89,0.23,57.89,59.11,44.71,0.0
2020-09-02 21:09:23,0.15,0.3,0.88,86.22,40.17,37.96,0.0
2020-09-02 21:09:24,0.39,0.72,0.42,91.13,22.82,31.56,0.0
2020-09-02 21:09:25,0.52,0.57,0.58,26.03,5.0,4.85,0.0
2020-09-02 21:09:26,0.54,0.41,0.7,3.51,1.41,1.32,0.0
2020-09-02 21:09:27,0.56,0.38,0.71,2.85,2.24,1.18,0.0
2020-09-02 21:09:28,0.56,0.33,0.73,1.95,1.03,1.17,0.0
2020-09-02 21:09:30,0.56,0.33,0.73,0.98,0.87,0.57,0.0
2020-09-02 21:09:31,0.55,0.33,0.74,0.99,0.87,0.47,0.0
2020-09-02 21:09:32,0.55,0.33,0.74,1.15,0.79,0.41,0.0
2020-09-02 21:09:33,0.55,0.33,0.74,0.81,0.94,0.48,0.0
2020-09-02 21:09:34,0.55,0.33,0.74,0.69,1.2,0.44,0.0
2020-09-02 21:09:35,0.55,0.33,0.74,0.68,0.91,0.42,0.0
2020-09-02 21:09:36,0.55,0.33,0.74,0.67,0.93,0.35,0.0
2020-09-02 21:09:37,0.55,0.33,0.74,0.73,0.88,0.45,0.0
2020-09-02 21:09:39,0.55,0.33,0.74,0.69,1.07,0.57,0.0
2020-09-02 21:09:40,0.55,0.33,0.74,0.72,0.78,0.43,0.0
2020-09-02 21:09:41,0.55,0.33,0.74,0.85,0.98,0.45,0.0
2020-09-02 21:09:42,0.55,0.33,0.74,1.89,1.18,0.78,0.0
2020-09-02 21:09:43,0.55,0.33,0.74,1.17,0.9,0.58,0.0
2020-09-02 21:09:44,0.55,0.33,0.74,1.0,0.83,0.58,0.0
2020-09-02 21:09:45,0.55,0.33,0.74,0.97,1.08,0.57,0.0
2020-09-02 21:09:47,0.55,0.33,0.74,1.39,0.83,0.71,0.0
2020-09-02 21:09:48,0.55,0.33,0.74,1.15,0.99,0.38,0.0
2020-09-02 21:09:49,0.55,0.33,0.74,1.44,0.94,0.49,0.0
2020-09-02 21:09:50,0.55,0.33,0.74,0.95,0.79,0.45,0.0
2020-09-02 21:09:51,0.55,0.33,0.74,0.99,0.9,0.66,0.0
2020-09-02 21:09:52,0.55,0.33,0.74,0.52,0.88,0.36,0.0
2020-09-02 21:09:53,0.55,0.33,0.74,0.93,0.93,0.55,0.0
2020-09-02 21:09:55,0.54,0.33,0.74,0.98,0.9,0.53,0.0
2020-09-02 21:09:56,0.54,0.33,0.75,0.83,0.98,0.47,0.0
2020-09-02 21:09:57,0.54,0.33,0.74,0.83,0.91,0.34,0.0
2020-09-02 21:09:58,0.54,0.33,0.74,0.67,0.89,0.35,0.0
2020-09-02 21:09:59,0.54,0.33,0.74,0.58,1.03,0.55,0.0
2020-09-02 21:10:00,0.55,0.33,0.74,0.74,0.89,0.4,0.0
2020-09-02 21:10:01,0.55,0.33,0.74,0.53,0.89,0.36,0.0
2020-09-02 21:10:02,0.55,0.33,0.74,0.56,0.88,0.58,0.0
2020-09-02 21:10:04,0.55,0.33,0.74,1.22,0.88,0.47,0.0
2020-09-02 21:10:05,0.55,0.33,0.74,0.89,0.96,0.54,0.0
2020-09-02 21:10:06,0.55,0.33,0.74,0.45,0.99,0.34,0.0
2020-09-02 21:10:07,0.55,0.33,0.74,0.67,1.03,0.34,0.0
2020-09-02 21:10:08,0.55,0.33,0.74,0.95,0.94,0.43,0.0
2020-09-02 21:10:09,0.55,0.33,0.74,0.86,0.97,0.41,0.0
2020-09-02 21:10:10,0.55,0.33,0.74,0.64,0.91,0.35,0.0
2020-09-02 21:10:11,0.55,0.33,0.74,0.7,0.84,0.36,0.0
2020-09-02 21:10:13,0.55,0.33,0.74,0.5,0.85,0.38,0.0
2020-09-02 21:10:14,0.55,0.33,0.74,0.79,0.93,0.41,0.0
2020-09-02 21:10:15,0.55,0.33,0.74,0.7,0.89,0.38,0.0
2020-09-02 21:10:16,0.55,0.32,0.74,1.01,1.01,0.59,0.0
2020-09-02 21:10:17,0.55,0.33,0.74,0.53,0.97,0.39,0.0
2020-09-02 21:10:18,0.55,0.33,0.74,0.75,0.88,0.45,0.0
2020-09-02 21:10:19,0.55,0.33,0.74,0.62,0.91,0.33,0.0
2020-09-02 21:10:21,0.55,0.33,0.74,0.58,0.89,0.35,0.0
2020-09-02 21:10:22,0.55,0.33,0.74,0.48,0.95,0.33,0.0
2020-09-02 21:10:23,0.55,0.33,0.74,0.56,0.89,0.36,0.0
2020-09-02 21:10:24,0.55,0.33,0.74,0.57,0.9,0.34,0.0
2020-09-02 21:10:25,0.55,0.33,0.74,0.73,0.86,0.41,0.0
2020-09-02 21:10:26,0.55,0.33,0.74,0.79,0.92,0.47,0.0
2020-09-02 21:10:27,0.55,0.33,0.74,0.56,0.94,0.36,0.0
2020-09-02 21:10:29,0.55,0.33,0.74,0.58,0.88,0.33,0.0
2020-09-02 21:10:30,0.55,0.33,0.74,0.57,0.88,0.32,0.0
2020-09-02 21:10:31,0.55,0.33,0.74,0.56,0.86,0.31,0.0
2020-09-02 21:10:32,0.55,0.33,0.74,0.6,0.87,0.35,0.0
2020-09-02 21:10:33,0.55,0.33,0.74,0.52,0.89,0.31,0.0
2020-09-02 21:10:34,0.55,0.33,0.74,0.71,0.85,0.49,0.0
2020-09-02 21:10:35,0.55,0.33,0.74,0.56,0.92,0.46,0.0
2020-09-02 21:10:36,0.55,0.33,0.74,1.07,0.87,0.57,0.0
2020-09-02 21:10:38,0.55,0.33,0.74,0.68,0.92,0.37,0.0
2020-09-02 21:10:39,0.55,0.33,0.74,1.14,1.26,0.92,0.0
2020-09-02 21:10:40,0.55,0.32,0.74,0.84,0.81,0.59,0.0
2020-09-02 21:10:41,0.55,0.33,0.74,0.75,0.86,0.37,0.0
2020-09-02 21:10:42,0.55,0.33,0.74,0.63,0.77,0.49,0.0
2020-09-02 21:10:43,0.55,0.33,0.74,1.25,1.01,0.5,0.0
2020-09-02 21:10:44,0.55,0.33,0.74,0.64,0.94,0.45,0.0
2020-09-02 21:10:46,0.55,0.33,0.74,0.57,0.89,0.31,0.0
2020-09-02 21:10:47,0.55,0.33,0.74,0.56,0.98,0.34,0.0
2020-09-02 21:10:48,0.55,0.32,0.74,1.25,0.95,0.48,0.0
2020-09-02 21:10:49,0.55,0.32,0.74,1.61,1.06,0.47,0.0
2020-09-02 21:10:50,0.55,0.33,0.74,0.65,0.88,0.51,0.0
2020-09-02 21:10:51,0.55,0.33,0.74,0.76,0.91,0.37,0.0
2020-09-02 21:10:52,0.55,0.33,0.74,0.92,0.89,0.62,0.0
2020-09-02 21:10:54,0.55,0.33,0.74,0.69,0.9,0.33,0.0
2020-09-02 21:10:55,0.55,0.33,0.74,1.03,0.93,0.38,0.0
2020-09-02 21:10:56,0.55,0.33,0.74,0.77,0.9,0.42,0.0
2020-09-02 21:10:57,0.55,0.32,0.74,0.81,0.93,0.51,0.0
2020-09-02 21:10:58,0.55,0.33,0.74,0.79,0.99,0.59,0.0
2020-09-02 21:10:59,0.55,0.33,0.74,0.56,0.99,0.31,0.0
2020-09-02 21:11:00,0.55,0.33,0.74,0.52,0.94,0.26,0.0
2020-09-02 21:11:02,0.55,0.33,0.74,0.74,0.98,0.55,0.0
2020-09-02 21:11:03,0.55,0.33,0.74,0.93,1.46,1.17,0.0
2020-09-02 21:11:04,0.55,0.33,0.74,0.65,0.88,0.55,0.0
2020-09-02 21:11:05,0.55,0.33,0.74,0.63,0.78,0.4,0.0
2020-09-02 21:11:06,0.55,0.33,0.74,0.59,0.84,0.33,0.0
2020-09-02 21:11:07,0.55,0.33,0.74,0.57,0.89,0.34,0.0
2020-09-02 21:11:08,0.55,0.33,0.74,0.55,0.87,0.38,0.0
2020-09-02 21:11:10,0.55,0.33,0.74,0.62,1.02,0.5,0.0
2020-09-02 21:11:11,0.55,0.33,0.74,0.57,0.89,0.42,0.0
2020-09-02 21:11:12,0.55,0.33,0.74,0.6,0.86,0.36,0.0
2020-09-02 21:11:13,0.55,0.33,0.74,0.54,0.92,0.43,0.0
2020-09-02 21:11:14,0.55,0.33,0.74,0.55,0.96,0.39,0.0
2020-09-02 21:11:15,0.55,0.33,0.74,0.57,0.84,0.32,0.0
2020-09-02 21:11:16,0.55,0.33,0.74,0.58,0.87,0.36,0.0
2020-09-02 21:11:18,0.55,0.33,0.74,0.49,0.99,0.32,0.0
2020-09-02 21:11:19,0.55,0.33,0.74,0.6,0.83,0.41,0.0
2020-09-02 21:11:20,0.55,0.33,0.74,0.55,0.88,0.34,0.0
2020-09-02 21:11:21,0.55,0.33,0.74,0.98,0.89,0.39,0.0
2020-09-02 21:11:22,0.55,0.33,0.74,0.67,0.86,0.43,0.0
2020-09-02 21:11:23,0.55,0.33,0.74,1.12,1.03,0.67,0.0
2020-09-02 21:11:24,0.55,0.32,0.74,1.0,0.92,0.43,0.0
2020-09-02 21:11:26,0.55,0.33,0.74,0.63,0.85,0.33,0.0
2020-09-02 21:11:27,0.55,0.33,0.74,0.8,0.92,0.45,0.0
2020-09-02 21:11:28,0.55,0.33,0.74,0.75,0.85,0.36,0.0
2020-09-02 21:11:29,0.55,0.33,0.74,0.57,0.87,0.34,0.0
2020-09-02 21:11:30,0.55,0.33,0.74,0.54,0.88,0.28,0.0
2020-09-02 21:11:31,0.55,0.33,0.74,0.6,0.91,0.34,0.0
2020-09-02 21:11:32,0.55,0.33,0.74,0.53,0.9,0.36,0.0
2020-09-02 21:11:33,0.55,0.33,0.74,0.67,0.92,0.35,0.0
2020-09-02 21:11:35,0.55,0.33,0.74,0.59,0.92,0.35,0.0
2020-09-02 21:11:36,0.55,0.33,0.74,0.57,0.89,0.35,0.0
2020-09-02 21:11:37,0.55,0.33,0.74,0.7,0.87,0.4,0.0
2020-09-02 21:11:38,0.55,0.33,0.74,0.7,0.84,0.45,0.0
2020-09-02 21:11:39,0.55,0.33,0.74,0.58,0.92,0.33,0.0
2020-09-02 21:11:40,0.55,0.33,0.74,0.58,1.07,0.79,0.0
2020-09-02 21:11:41,0.55,0.33,0.74,1.2,0.88,0.58,0.0
2020-09-02 21:11:43,0.55,0.32,0.74,0.73,0.97,0.47,0.0
2020-09-02 21:11:44,0.55,0.33,0.74,0.86,0.81,0.61,0.0
2020-09-02 21:11:45,0.55,0.33,0.74,0.88,0.88,0.57,0.0
2020-09-02 21:11:46,0.55,0.33,0.74,0.72,0.84,0.41,0.0
2020-09-02 21:11:47,0.55,0.33,0.74,0.75,0.86,0.36,0.0
2020-09-02 21:11:48,0.55,0.33,0.74,0.51,0.86,0.35,0.0
2020-09-02 21:11:49,0.55,0.33,0.74,0.62,0.92,0.33,0.0
2020-09-02 21:11:50,0.55,0.33,0.74,0.57,0.92,0.41,0.0
2020-09-02 21:11:52,0.55,0.33,0.74,0.47,0.89,0.38,0.0
2020-09-02 21:11:53,0.55,0.33,0.74,0.97,0.88,0.44,0.0
2020-09-02 21:11:54,0.55,0.33,0.74,0.53,0.84,0.41,0.0
2020-09-02 21:11:55,0.55,0.33,0.74,0.71,0.89,0.36,0.0
2020-09-02 21:11:56,0.55,0.33,0.74,0.55,0.92,0.36,0.0
2020-09-02 21:11:57,0.55,0.33,0.74,0.89,0.86,0.41,0.0
2020-09-02 21:11:58,0.55,0.33,0.74,1.2,0.9,0.48,0.0
2020-09-02 21:12:00,0.55,0.33,0.74,0.7,0.94,0.3,0.0
2020-09-02 21:12:01,0.55,0.33,0.74,0.65,0.85,0.4,0.0
2020-09-02 21:12:02,0.55,0.33,0.74,0.67,0.88,0.36,0.0
2020-09-02 21:12:03,0.55,0.33,0.74,0.71,0.83,0.49,0.0
2020-09-02 21:12:04,0.55,0.33,0.74,0.73,0.92,0.31,0.0
2020-09-02 21:12:05,0.55,0.33,0.74,0.8,0.85,0.49,0.0
2020-09-02 21:12:06,0.55,0.33,0.74,0.86,0.83,0.41,0.0
2020-09-02 21:12:07,0.55,0.33,0.74,0.95,0.96,0.51,0.0
2020-09-02 21:12:09,0.55,0.33,0.74,0.82,0.87,0.37,0.0
2020-09-02 21:12:10,0.55,0.33,0.74,0.69,0.89,0.34,0.0
2020-09-02 21:12:11,0.55,0.33,0.74,0.72,0.87,0.34,0.0
2020-09-02 21:12:12,0.55,0.33,0.74,0.83,0.93,0.43,0.0
2020-09-02 21:12:13,0.55,0.33,0.74,0.77,0.88,0.39,0.0
2020-09-02 21:12:14,0.55,0.33,0.74,0.91,0.95,0.64,0.0
2020-09-02 21:12:16,0.55,0.33,0.74,0.83,0.9,0.43,0.0
2020-09-02 21:12:17,0.55,0.33,0.74,0.56,0.89,0.35,0.0
2020-09-02 21:12:18,0.55,0.33,0.74,0.74,0.84,0.4,0.0
2020-09-02 21:12:19,0.55,0.33,0.74,0.65,0.89,0.39,0.0
2020-09-02 21:12:20,0.55,0.33,0.74,0.73,0.86,0.33,0.0
2020-09-02 21:12:21,0.55,0.33,0.74,0.63,0.9,0.42,0.0
2020-09-02 21:12:22,0.55,0.33,0.74,1.19,1.04,0.6,0.0
2020-09-02 21:12:23,0.55,0.33,0.74,0.58,0.99,0.56,0.0
2020-09-02 21:12:25,0.57,0.38,0.69,4.04,3.94,1.49,0.0
2020-09-02 21:12:26,0.59,0.39,0.67,3.11,2.41,1.8,0.0
2020-09-02 21:12:27,0.59,0.37,0.68,0.55,0.97,0.28,0.0
2020-09-02 21:12:28,0.59,0.37,0.68,1.14,0.8,0.58,0.0
2020-09-02 21:12:29,0.59,0.37,0.69,0.72,0.86,0.36,0.0
2020-09-02 21:12:30,0.59,0.37,0.69,0.91,0.85,0.46,0.0
2020-09-02 21:12:31,0.59,0.37,0.69,0.61,0.87,0.33,0.0
2020-09-02 21:12:32,0.59,0.37,0.69,0.61,0.85,0.32,0.0
2020-09-02 21:12:34,0.59,0.37,0.69,0.57,0.89,0.31,0.0
2020-09-02 21:12:35,0.59,0.37,0.69,0.6,0.9,0.37,0.0
2020-09-02 21:12:36,0.59,0.37,0.69,1.03,1.05,0.56,0.0
2020-09-02 21:12:37,0.59,0.37,0.69,0.77,0.79,0.42,0.0
2020-09-02 21:12:38,0.59,0.37,0.69,0.56,0.96,0.33,0.0
2020-09-02 21:12:39,0.59,0.37,0.69,0.64,0.89,0.34,0.0
2020-09-02 21:12:40,0.59,0.37,0.69,0.58,0.85,0.41,0.0
2020-09-02 21:12:41,0.59,0.37,0.69,0.62,0.92,0.38,0.0
2020-09-02 21:12:43,0.59,0.37,0.69,0.73,0.84,0.46,0.0
2020-09-02 21:12:44,0.59,0.37,0.69,0.89,0.92,0.39,0.0
2020-09-02 21:12:45,0.59,0.37,0.69,0.79,0.91,0.38,0.0
2020-09-02 21:12:46,0.59,0.36,0.69,1.7,0.98,0.63,0.0
2020-09-02 21:12:47,0.59,0.35,0.69,1.46,0.83,0.45,0.0
2020-09-02 21:12:48,0.59,0.36,0.69,1.0,0.9,0.37,0.0
2020-09-02 21:12:49,0.59,0.36,0.69,1.08,0.87,0.35,0.0
2020-09-02 21:12:51,0.59,0.36,0.69,0.76,0.87,0.35,0.0
2020-09-02 21:12:52,0.59,0.36,0.69,0.85,0.77,0.37,0.0
2020-09-02 21:12:53,0.59,0.36,0.69,0.92,0.96,0.47,0.0
2020-09-02 21:12:54,0.59,0.36,0.69,0.93,0.78,0.51,0.0
2020-09-02 21:12:55,0.59,0.36,0.69,0.47,0.88,0.27,0.0
2020-09-02 21:12:56,0.59,0.36,0.69,0.59,0.83,0.31,0.0
2020-09-02 21:12:57,0.59,0.36,0.69,0.58,0.91,0.33,0.0
2020-09-02 21:12:58,0.59,0.36,0.69,0.58,0.89,0.43,0.0
2020-09-02 21:13:00,0.59,0.36,0.69,0.63,0.87,0.31,0.0
2020-09-02 21:13:01,0.59,0.36,0.69,0.59,0.89,0.33,0.0
2020-09-02 21:13:02,0.59,0.36,0.69,0.52,0.96,0.36,0.0
2020-09-02 21:13:03,0.59,0.36,0.69,0.47,0.96,0.28,0.0
2020-09-02 21:13:04,0.59,0.36,0.69,0.53,0.9,0.36,0.0
2020-09-02 21:13:05,0.59,0.36,0.69,0.61,0.85,0.36,0.0
2020-09-02 21:13:06,0.59,0.36,0.69,0.61,0.94,0.32,0.0
2020-09-02 21:13:07,0.59,0.36,0.69,0.62,0.94,0.32,0.0
2020-09-02 21:13:09,0.59,0.36,0.69,1.02,0.86,0.34,0.0
2020-09-02 21:13:10,0.59,0.36,0.69,0.83,0.93,0.28,0.0
2020-09-02 21:13:11,0.59,0.36,0.69,0.58,0.85,0.36,0.0
2020-09-02 21:13:12,0.59,0.36,0.69,0.8,0.79,0.36,0.0
2020-09-02 21:13:13,0.59,0.36,0.69,1.21,1.01,0.32,0.0
2020-09-02 21:13:14,0.59,0.37,0.69,0.69,0.82,0.36,0.0
2020-09-02 21:13:15,0.59,0.37,0.69,0.57,0.92,0.3,0.0
2020-09-02 21:13:17,0.59,0.37,0.69,0.58,0.83,0.34,0.0
2020-09-02 21:13:18,0.59,0.37,0.69,0.56,1.03,0.32,0.0
2020-09-02 21:13:19,0.59,0.38,0.69,3.03,1.9,0.71,0.0
2020-09-02 21:13:20,0.6,0.36,0.68,1.78,1.01,0.58,0.0
2020-09-02 21:13:21,0.59,0.36,0.69,0.72,0.68,0.4,0.0
2020-09-02 21:13:22,0.59,0.36,0.69,0.76,0.92,0.27,0.0
2020-09-02 21:13:23,0.59,0.36,0.69,0.55,0.79,0.3,0.0
2020-09-02 21:13:24,0.59,0.36,0.69,0.55,0.89,0.31,0.0
2020-09-02 21:13:26,0.59,0.36,0.69,0.55,0.94,0.31,0.0
2020-09-02 21:13:27,0.59,0.36,0.69,0.59,0.84,0.38,0.0
2020-09-02 21:13:28,0.59,0.36,0.69,0.58,0.95,0.3,0.0
2020-09-02 21:13:29,0.59,0.36,0.69,0.64,0.88,0.38,0.0
2020-09-02 21:13:30,0.59,0.34,0.7,1.7,0.57,1.13,0.0
2020-09-02 21:13:31,0.59,0.33,0.71,0.71,0.85,0.43,0.0
2020-09-02 21:13:32,0.59,0.34,0.71,0.53,0.85,0.36,0.0
2020-09-02 21:13:34,0.59,0.34,0.7,0.57,0.91,0.22,0.0
2020-09-02 21:13:35,0.59,0.34,0.7,0.58,0.89,0.34,0.0
2020-09-02 21:13:36,0.59,0.34,0.7,0.52,0.88,0.34,0.0
2020-09-02 21:13:37,0.59,0.34,0.7,0.57,0.86,0.31,0.0
2020-09-02 21:13:38,0.59,0.34,0.7,0.54,0.83,0.43,0.0
2020-09-02 21:13:39,0.59,0.34,0.7,0.6,0.94,0.37,0.0
2020-09-02 21:13:40,0.59,0.34,0.7,0.58,0.87,0.33,0.0
2020-09-02 21:13:41,0.59,0.34,0.7,0.51,0.92,0.26,0.0
2020-09-02 21:13:43,0.59,0.34,0.7,0.54,0.85,0.33,0.0
2020-09-02 21:13:44,0.59,0.34,0.7,0.51,0.86,0.38,0.0
2020-09-02 21:13:45,0.59,0.34,0.7,0.6,0.91,0.23,0.0
2020-09-02 21:13:46,0.59,0.34,0.7,0.5,0.91,0.33,0.0
2020-09-02 21:13:47,0.59,0.34,0.7,0.61,0.88,0.34,0.0
2020-09-02 21:13:48,0.59,0.34,0.7,0.55,0.88,0.29,0.0
2020-09-02 21:13:49,0.59,0.34,0.7,0.52,0.9,0.33,0.0
2020-09-02 21:13:51,0.59,0.34,0.7,0.6,0.9,0.33,0.0
2020-09-02 21:13:52,0.59,0.34,0.7,0.51,0.88,0.31,0.0
2020-09-02 21:13:53,0.59,0.34,0.7,0.57,0.89,0.26,0.0
2020-09-02 21:13:54,0.59,0.34,0.7,0.59,0.86,0.3,0.0
2020-09-02 21:13:55,0.59,0.34,0.7,0.56,0.91,0.33,0.0
2020-09-02 21:13:56,0.59,0.34,0.7,0.55,0.87,0.31,0.0
2020-09-02 21:13:57,0.59,0.34,0.7,0.68,0.91,0.34,0.0
2020-09-02 21:13:58,0.59,0.34,0.7,1.41,0.8,0.41,0.0
2020-09-02 21:14:00,0.59,0.35,0.7,1.09,1.08,0.69,0.0
2020-09-02 21:14:01,0.59,0.35,0.7,0.52,0.9,0.4,0.0
2020-09-02 21:14:02,0.59,0.35,0.7,0.67,0.74,0.42,0.0
2020-09-02 21:14:03,0.59,0.35,0.7,0.69,0.88,0.4,0.0
2020-09-02 21:14:04,0.59,0.35,0.7,0.6,0.93,0.39,0.0
2020-09-02 21:14:05,0.59,0.35,0.7,0.57,0.86,0.36,0.0
2020-09-02 21:14:06,0.59,0.35,0.7,0.58,0.89,0.31,0.0
2020-09-02 21:14:08,0.59,0.35,0.7,0.55,0.91,0.3,0.0
2020-09-02 21:14:09,0.59,0.35,0.7,0.57,0.85,0.36,0.0
2020-09-02 21:14:10,0.59,0.35,0.7,0.55,0.91,0.33,0.0
2020-09-02 21:14:11,0.59,0.35,0.7,0.52,0.89,0.33,0.0
2020-09-02 21:14:12,0.59,0.35,0.7,0.52,0.88,0.27,0.0
2020-09-02 21:14:13,0.59,0.35,0.7,0.59,0.88,0.36,0.0
2020-09-02 21:14:14,0.59,0.35,0.7,0.57,0.91,0.36,0.0
2020-09-02 21:14:16,0.59,0.35,0.7,0.57,0.91,0.34,0.0
2020-09-02 21:14:17,0.59,0.35,0.7,0.52,0.9,0.33,0.0
2020-09-02 21:14:18,0.59,0.35,0.7,0.6,0.9,0.31,0.0
2020-09-02 21:14:19,0.59,0.35,0.7,0.55,0.94,0.33,0.0
2020-09-02 21:14:20,0.59,0.35,0.7,0.57,0.94,0.35,0.0
2020-09-02 21:14:21,0.59,0.35,0.7,0.53,0.88,0.3,0.0
