date,accX,accY,accZ,gyrX,gyrY,gyrZ,fall
2020-09-03 13:37:34,0.39,0.75,0.48,0.36,0.91,0.43,0.0
2020-09-03 13:37:35,0.39,0.75,0.48,0.71,1.47,0.76,0.0
2020-09-03 13:37:36,0.39,0.75,0.48,0.6,1.34,0.63,0.0
2020-09-03 13:37:38,0.39,0.75,0.48,0.42,1.04,0.4,0.0
2020-09-03 13:37:39,0.39,0.75,0.48,0.34,0.97,0.28,0.0
2020-09-03 13:37:40,0.39,0.75,0.48,0.31,0.95,0.24,0.0
2020-09-03 13:37:41,0.39,0.75,0.48,0.9,1.1,0.35,0.0
2020-09-03 13:37:42,0.39,0.75,0.48,0.31,1.08,0.34,0.0
2020-09-03 13:37:43,0.39,0.75,0.48,0.38,0.82,0.59,0.0
2020-09-03 13:37:44,0.39,0.75,0.48,0.31,0.98,0.42,0.0
2020-09-03 13:37:45,0.39,0.75,0.48,0.33,1.04,0.33,0.0
2020-09-03 13:37:47,0.39,0.75,0.48,0.4,0.86,0.64,0.0
2020-09-03 13:37:48,0.39,0.74,0.48,0.48,0.91,0.4,0.0
2020-09-03 13:37:49,0.39,0.75,0.48,0.34,0.84,0.33,0.0
2020-09-03 13:37:50,0.38,0.75,0.48,0.42,0.94,0.47,0.0
2020-09-03 13:37:51,0.39,0.75,0.48,0.81,1.57,1.52,0.0
2020-09-03 13:37:53,0.39,0.75,0.48,0.2,0.95,0.23,0.0
2020-09-03 13:37:54,0.39,0.75,0.48,0.67,0.92,0.38,0.0
2020-09-03 13:37:55,0.39,0.75,0.48,1.01,1.95,0.82,0.0
2020-09-03 13:37:56,0.39,0.74,0.48,1.41,2.69,0.9,0.0
2020-09-03 13:37:57,0.39,0.74,0.48,0.3,0.93,0.3,0.0
2020-09-03 13:37:59,0.39,0.74,0.48,0.31,0.91,0.23,0.0
2020-09-03 13:38:00,0.39,0.74,0.49,0.42,0.93,0.35,0.0
2020-09-03 13:38:01,0.39,0.74,0.49,0.34,0.98,0.36,0.0
2020-09-03 13:38:02,0.39,0.74,0.49,0.29,0.92,0.25,0.0
2020-09-03 13:38:03,0.39,0.74,0.49,0.28,0.93,0.31,0.0
2020-09-03 13:38:05,0.39,0.74,0.49,0.29,0.96,0.28,0.0
2020-09-03 13:38:06,0.39,0.74,0.49,0.28,0.97,0.27,0.0
2020-09-03 13:38:07,0.39,0.74,0.49,0.31,0.88,0.39,0.0
2020-09-03 13:38:08,0.39,0.74,0.49,0.39,0.96,0.29,0.0
2020-09-03 13:38:10,0.39,0.74,0.49,0.6,0.95,0.28,0.0
2020-09-03 13:38:11,0.39,0.74,0.49,0.32,0.94,0.27,0.0
2020-09-03 13:38:12,0.39,0.74,0.49,0.28,0.99,0.29,0.0
2020-09-03 13:38:14,0.39,0.74,0.49,0.33,0.97,0.31,0.0
2020-09-03 13:38:15,0.39,0.74,0.49,0.29,0.97,0.29,0.0
2020-09-03 13:38:16,0.39,0.74,0.49,0.31,0.92,0.28,0.0
2020-09-03 13:38:17,0.39,0.74,0.49,0.31,0.94,0.27,0.0
2020-09-03 13:38:19,0.39,0.74,0.49,0.3,0.93,0.28,0.0
2020-09-03 13:38:20,0.39,0.74,0.49,0.31,1.0,0.27,0.0
2020-09-03 13:38:21,0.39,0.74,0.49,0.33,0.94,0.25,0.0
2020-09-03 13:38:23,0.39,0.74,0.48,0.32,0.91,0.27,0.0
2020-09-03 13:38:24,0.4,0.74,0.48,0.72,0.95,0.33,0.0
2020-09-03 13:38:25,0.39,0.74,0.49,0.7,1.07,0.36,0.0
2020-09-03 13:38:26,0.39,0.74,0.49,0.36,0.97,0.26,0.0
2020-09-03 13:38:27,0.39,0.74,0.49,0.27,0.99,0.3,0.0
2020-09-03 13:38:28,0.39,0.74,0.49,0.27,0.99,0.3,0.0
2020-09-03 13:38:30,0.39,0.74,0.49,0.31,0.93,0.28,0.0
2020-09-03 13:38:31,0.39,0.74,0.49,0.32,0.98,0.3,0.0
2020-09-03 13:38:32,0.39,0.74,0.49,0.58,0.98,0.3,0.0
2020-09-03 13:38:33,0.39,0.74,0.49,0.31,0.95,0.26,0.0
2020-09-03 13:38:35,0.39,0.74,0.49,0.29,0.98,0.34,0.0
2020-09-03 13:38:36,0.39,0.74,0.49,0.26,0.96,0.31,0.0
2020-09-03 13:38:37,0.39,0.74,0.49,0.28,0.98,0.32,0.0
2020-09-03 13:38:38,0.39,0.74,0.49,0.25,0.98,0.26,0.0
2020-09-03 13:38:39,0.39,0.74,0.49,0.3,0.97,0.32,0.0
2020-09-03 13:38:40,0.39,0.74,0.49,0.31,0.95,0.27,0.0
2020-09-03 13:38:41,0.39,0.74,0.49,0.26,0.98,0.28,0.0
2020-09-03 13:38:43,0.39,0.74,0.49,0.31,1.0,0.3,0.0
2020-09-03 13:38:44,0.39,0.74,0.49,0.26,1.0,0.32,0.0
2020-09-03 13:38:45,0.39,0.74,0.49,0.24,0.98,0.31,0.0
2020-09-03 13:38:46,0.39,0.74,0.49,0.29,0.97,0.27,0.0
2020-09-03 13:38:47,0.39,0.74,0.49,0.34,0.96,0.27,0.0
2020-09-03 13:38:48,0.39,0.74,0.49,0.31,0.97,0.28,0.0
2020-09-03 13:38:50,0.39,0.74,0.49,0.3,0.97,0.28,0.0
2020-09-03 13:38:51,0.39,0.74,0.49,0.3,0.99,0.3,0.0
2020-09-03 13:38:52,0.39,0.74,0.49,0.29,0.94,0.25,0.0
2020-09-03 13:38:53,0.39,0.74,0.49,0.3,0.97,0.3,0.0
2020-09-03 13:38:54,0.39,0.74,0.49,0.31,0.93,0.28,0.0
2020-09-03 13:38:55,0.39,0.74,0.49,0.3,0.94,0.24,0.0
2020-09-03 13:38:57,0.39,0.74,0.49,0.33,0.97,0.33,0.0
2020-09-03 13:38:58,0.39,0.74,0.49,0.29,0.95,0.26,0.0
2020-09-03 13:38:59,0.39,0.74,0.49,0.32,0.94,0.3,0.0
2020-09-03 13:39:00,0.39,0.74,0.49,0.26,0.94,0.3,0.0
2020-09-03 13:39:01,0.39,0.74,0.49,0.23,0.92,0.25,0.0
2020-09-03 13:39:02,0.39,0.74,0.49,0.34,0.89,0.26,0.0
2020-09-03 13:39:04,0.39,0.74,0.49,0.28,0.97,0.27,0.0
2020-09-03 13:39:05,0.39,0.74,0.49,0.28,0.94,0.27,0.0
2020-09-03 13:39:06,0.39,0.74,0.49,0.34,0.95,0.3,0.0
2020-09-03 13:39:07,0.39,0.74,0.49,0.24,0.96,0.28,0.0
2020-09-03 13:39:08,0.39,0.74,0.49,0.28,0.95,0.3,0.0
2020-09-03 13:39:10,0.39,0.74,0.49,0.29,0.94,0.29,0.0
2020-09-03 13:39:11,0.39,0.74,0.49,0.28,0.95,0.26,0.0
2020-09-03 13:39:12,0.39,0.74,0.49,0.28,0.98,0.31,0.0
2020-09-03 13:39:13,0.39,0.74,0.49,0.29,0.93,0.28,0.0
2020-09-03 13:39:14,0.39,0.74,0.49,0.23,0.98,0.26,0.0
2020-09-03 13:39:16,0.39,0.74,0.49,0.37,0.91,0.29,0.0
2020-09-03 13:39:17,0.39,0.74,0.49,0.25,0.96,0.29,0.0
2020-09-03 13:39:18,0.39,0.74,0.49,0.27,0.97,0.31,0.0
2020-09-03 13:39:19,0.39,0.74,0.49,0.21,1.0,0.31,0.0
2020-09-03 13:39:20,0.39,0.74,0.49,0.29,0.97,0.34,0.0
2020-09-03 13:39:21,0.39,0.74,0.49,0.27,1.01,0.3,0.0
2020-09-03 13:39:23,0.39,0.74,0.49,0.28,0.98,0.28,0.0
2020-09-03 13:39:24,0.39,0.74,0.49,0.28,1.02,0.32,0.0
2020-09-03 13:39:25,0.39,0.74,0.49,0.29,0.98,0.26,0.0
2020-09-03 13:39:26,0.39,0.74,0.49,0.33,0.97,0.3,0.0
2020-09-03 13:39:27,0.39,0.74,0.49,0.26,1.0,0.29,0.0
2020-09-03 13:39:28,0.39,0.74,0.49,0.31,0.99,0.3,0.0
2020-09-03 13:39:29,0.39,0.74,0.49,0.24,1.0,0.3,0.0
2020-09-03 13:39:31,0.39,0.74,0.49,0.24,1.01,0.32,0.0
2020-09-03 13:39:32,0.39,0.74,0.49,0.26,0.96,0.32,0.0
2020-09-03 13:39:33,0.39,0.74,0.49,0.25,0.99,0.31,0.0
2020-09-03 13:39:34,0.39,0.74,0.49,0.26,1.0,0.34,0.0
2020-09-03 13:39:35,0.39,0.74,0.49,0.25,1.01,0.32,0.0
2020-09-03 13:39:36,0.39,0.74,0.49,0.24,1.01,0.33,0.0
2020-09-03 13:39:38,0.39,0.74,0.49,0.26,0.98,0.31,0.0
2020-09-03 13:39:39,0.39,0.74,0.49,0.27,0.96,0.31,0.0
2020-09-03 13:39:40,0.39,0.74,0.49,0.27,1.01,0.3,0.0
2020-09-03 13:39:41,0.39,0.74,0.49,0.27,0.99,0.32,0.0
2020-09-03 13:39:43,0.39,0.74,0.49,0.23,0.98,0.31,0.0
2020-09-03 13:39:44,0.39,0.74,0.49,0.25,0.98,0.32,0.0
2020-09-03 13:39:45,0.39,0.74,0.49,0.26,0.99,0.33,0.0
2020-09-03 13:39:46,0.39,0.74,0.49,0.23,1.05,0.32,0.0
2020-09-03 13:39:47,0.39,0.74,0.49,0.22,1.02,0.34,0.0
2020-09-03 13:39:49,0.39,0.74,0.49,0.23,1.03,0.3,0.0
2020-09-03 13:39:50,0.39,0.74,0.49,0.21,0.98,0.31,0.0
2020-09-03 13:39:51,0.39,0.74,0.49,0.28,0.98,0.32,0.0
2020-09-03 13:39:52,0.39,0.74,0.49,0.24,1.01,0.31,0.0
2020-09-03 13:39:53,0.39,0.74,0.49,0.26,1.0,0.32,0.0
2020-09-03 13:39:54,0.39,0.74,0.49,0.23,1.0,0.32,0.0
2020-09-03 13:39:56,0.39,0.74,0.49,0.25,0.97,0.29,0.0
2020-09-03 13:39:57,0.39,0.74,0.49,0.3,0.97,0.28,0.0
2020-09-03 13:39:58,0.39,0.74,0.49,0.24,1.0,0.32,0.0
2020-09-03 13:39:59,0.39,0.74,0.49,0.24,1.01,0.32,0.0
2020-09-03 13:40:00,0.39,0.74,0.49,0.28,1.02,0.33,0.0
2020-09-03 13:40:01,0.39,0.74,0.49,0.25,0.99,0.31,0.0
2020-09-03 13:40:02,0.39,0.74,0.49,0.23,1.0,0.31,0.0
2020-09-03 13:40:04,0.39,0.74,0.49,0.24,1.0,0.3,0.0
2020-09-03 13:40:05,0.39,0.74,0.49,0.26,0.98,0.31,0.0
2020-09-03 13:40:06,0.39,0.74,0.49,0.25,0.93,0.28,0.0
2020-09-03 13:40:07,0.39,0.74,0.49,0.22,0.98,0.3,0.0
2020-09-03 13:40:08,0.39,0.74,0.49,0.29,0.98,0.28,0.0
2020-09-03 13:40:10,0.39,0.74,0.49,0.25,0.98,0.3,0.0
2020-09-03 13:40:11,0.39,0.74,0.49,0.56,1.02,0.32,0.0
2020-09-03 13:40:12,0.39,0.74,0.49,0.29,0.99,0.32,0.0
2020-09-03 13:40:13,0.39,0.74,0.49,0.25,0.96,0.28,0.0
2020-09-03 13:40:14,0.39,0.74,0.49,0.25,1.0,0.33,0.0
2020-09-03 13:40:15,0.39,0.74,0.49,0.26,0.97,0.29,0.0
2020-09-03 13:40:17,0.39,0.74,0.49,0.29,0.96,0.28,0.0
2020-09-03 13:40:18,0.39,0.74,0.49,0.29,0.98,0.28,0.0
2020-09-03 13:40:19,0.39,0.74,0.49,0.25,0.98,0.29,0.0
2020-09-03 13:40:20,0.39,0.74,0.49,0.29,0.97,0.31,0.0
2020-09-03 13:40:21,0.39,0.74,0.49,0.26,0.96,0.28,0.0
2020-09-03 13:40:23,0.39,0.74,0.49,0.24,0.98,0.28,0.0
2020-09-03 13:40:24,0.39,0.74,0.49,0.27,0.94,0.31,0.0
2020-09-03 13:40:25,0.39,0.74,0.49,0.28,0.98,0.29,0.0
2020-09-03 13:40:26,0.39,0.74,0.49,0.24,0.99,0.28,0.0
2020-09-03 13:40:27,0.39,0.74,0.49,0.26,0.94,0.29,0.0
2020-09-03 13:40:29,0.39,0.74,0.49,0.22,0.98,0.33,0.0
2020-09-03 13:40:30,0.39,0.74,0.49,0.32,0.94,0.28,0.0
2020-09-03 13:40:31,0.39,0.74,0.49,0.29,1.07,0.3,0.0
2020-09-03 13:40:32,0.39,0.74,0.49,0.26,1.0,0.36,0.0
2020-09-03 13:40:33,0.39,0.74,0.49,0.21,0.99,0.34,0.0
2020-09-03 13:40:35,0.39,0.74,0.49,0.22,0.99,0.28,0.0
2020-09-03 13:40:36,0.39,0.74,0.49,0.29,0.94,0.28,0.0
2020-09-03 13:40:37,0.39,0.74,0.49,0.28,1.01,0.3,0.0
2020-09-03 13:40:38,0.39,0.74,0.49,0.6,1.0,0.3,0.0
2020-09-03 13:40:39,0.39,0.74,0.49,0.3,0.95,0.31,0.0
2020-09-03 13:40:40,0.39,0.74,0.49,0.31,1.0,0.6,0.0
2020-09-03 13:40:42,0.39,0.74,0.49,0.31,0.97,0.28,0.0
2020-09-03 13:40:43,0.39,0.74,0.49,0.27,0.98,0.3,0.0
2020-09-03 13:40:44,0.39,0.74,0.49,0.23,0.97,0.31,0.0
2020-09-03 13:40:45,0.39,0.74,0.49,0.58,0.99,0.31,0.0
2020-09-03 13:40:46,0.39,0.74,0.49,0.27,0.94,0.29,0.0
2020-09-03 13:40:47,0.39,0.74,0.49,0.29,0.99,0.31,0.0
2020-09-03 13:40:48,0.39,0.74,0.49,0.28,0.96,0.28,0.0
2020-09-03 13:40:50,0.39,0.74,0.49,0.25,1.0,0.26,0.0
2020-09-03 13:40:51,0.39,0.74,0.49,0.27,0.97,0.32,0.0
2020-09-03 13:40:52,0.39,0.74,0.49,0.3,0.98,0.29,0.0
2020-09-03 13:40:53,0.39,0.74,0.49,0.25,0.98,0.3,0.0
2020-09-03 13:40:54,0.39,0.74,0.49,0.27,0.99,0.31,0.0
2020-09-03 13:40:55,0.39,0.74,0.49,0.24,0.97,0.27,0.0
2020-09-03 13:40:57,0.39,0.74,0.49,0.23,0.99,0.28,0.0
2020-09-03 13:40:58,0.39,0.74,0.49,0.26,1.02,0.34,0.0
2020-09-03 13:40:59,0.39,0.74,0.49,0.25,0.99,0.32,0.0
2020-09-03 13:41:00,0.39,0.74,0.49,0.22,1.02,0.32,0.0
2020-09-03 13:41:01,0.39,0.74,0.49,0.26,1.01,0.31,0.0
2020-09-03 13:41:02,0.39,0.74,0.49,0.25,0.98,0.3,0.0
2020-09-03 13:41:04,0.39,0.74,0.49,0.21,1.02,0.29,0.0
2020-09-03 13:41:05,0.39,0.74,0.49,0.3,1.17,0.26,0.0
2020-09-03 13:41:06,0.39,0.74,0.49,0.23,0.99,0.34,0.0
2020-09-03 13:41:07,0.39,0.74,0.49,0.28,1.02,0.31,0.0
2020-09-03 13:41:08,0.39,0.74,0.49,0.19,1.02,0.32,0.0
2020-09-03 13:41:10,0.39,0.74,0.49,0.26,1.02,0.35,0.0
2020-09-03 13:41:11,0.39,0.74,0.49,0.2,1.05,0.3,0.0
2020-09-03 13:41:12,0.39,0.74,0.49,0.22,1.02,0.32,0.0
2020-09-03 13:41:13,0.39,0.74,0.49,0.27,0.99,0.3,0.0
2020-09-03 13:41:14,0.39,0.74,0.49,0.24,1.02,0.3,0.0
2020-09-03 13:41:15,0.39,0.74,0.49,0.23,1.02,0.31,0.0
2020-09-03 13:41:17,0.39,0.74,0.49,0.22,1.01,0.32,0.0
2020-09-03 13:41:18,0.39,0.74,0.49,0.23,0.98,0.33,0.0
2020-09-03 13:41:19,0.39,0.74,0.49,0.25,0.98,0.31,0.0
2020-09-03 13:41:20,0.39,0.74,0.49,0.26,0.97,0.27,0.0
2020-09-03 13:41:21,0.39,0.74,0.49,0.22,1.01,0.33,0.0
2020-09-03 13:41:22,0.39,0.74,0.49,0.24,1.0,0.31,0.0
2020-09-03 13:41:24,0.39,0.74,0.49,0.23,1.02,0.31,0.0
2020-09-03 13:41:25,0.39,0.74,0.49,0.22,0.99,0.31,0.0
2020-09-03 13:41:26,0.39,0.74,0.49,0.26,0.99,0.31,0.0
2020-09-03 13:41:27,0.39,0.74,0.49,0.21,1.03,0.31,0.0
2020-09-03 13:41:29,0.39,0.74,0.49,0.23,1.0,0.31,0.0
2020-09-03 13:41:30,0.39,0.74,0.49,0.28,0.98,0.31,0.0
2020-09-03 13:41:31,0.39,0.74,0.49,0.25,0.99,0.31,0.0
2020-09-03 13:41:32,0.39,0.74,0.49,0.26,0.99,0.33,0.0
2020-09-03 13:41:33,0.39,0.74,0.49,0.22,1.02,0.32,0.0
2020-09-03 13:41:34,0.39,0.74,0.49,0.23,1.02,0.35,0.0
2020-09-03 13:41:36,0.39,0.74,0.49,0.26,0.99,0.34,0.0
2020-09-03 13:41:37,0.39,0.74,0.49,0.21,1.02,0.31,0.0
2020-09-03 13:41:38,0.39,0.74,0.49,0.23,1.01,0.34,0.0
2020-09-03 13:41:39,0.39,0.74,0.49,0.2,1.0,0.31,0.0
2020-09-03 13:41:40,0.39,0.74,0.49,0.57,0.99,0.31,0.0
2020-09-03 13:41:41,0.39,0.74,0.49,0.3,0.94,0.29,0.0
2020-09-03 13:41:43,0.39,0.74,0.49,0.25,0.95,0.31,0.0
2020-09-03 13:41:44,0.39,0.74,0.49,0.24,0.96,0.3,0.0
2020-09-03 13:41:45,0.39,0.74,0.49,0.22,0.98,0.3,0.0
2020-09-03 13:41:46,0.39,0.74,0.49,0.24,0.95,0.28,0.0
2020-09-03 13:41:47,0.39,0.74,0.49,0.26,0.98,0.31,0.0
2020-09-03 13:41:48,0.39,0.74,0.49,0.23,0.99,0.3,0.0
2020-09-03 13:41:50,0.39,0.74,0.49,0.23,1.0,0.31,0.0
2020-09-03 13:41:51,0.39,0.74,0.49,0.25,0.98,0.26,0.0
2020-09-03 13:41:52,0.39,0.74,0.49,0.26,0.96,0.28,0.0
2020-09-03 13:41:53,0.39,0.74,0.49,0.3,0.93,0.27,0.0
2020-09-03 13:41:54,0.39,0.74,0.49,0.27,0.94,0.3,0.0
2020-09-03 13:41:56,0.39,0.74,0.49,0.25,0.93,0.27,0.0
2020-09-03 13:41:57,0.39,0.74,0.49,0.25,0.98,0.32,0.0
2020-09-03 13:41:58,0.39,0.74,0.49,0.23,0.97,0.3,0.0
2020-09-03 13:46:48,0.0,0.0,0.56,56.73,39.65,56.42,0.0
2020-09-03 13:46:49,0.21,0.78,0.62,75.99,31.88,33.8,0.0
2020-09-03 13:46:50,0.28,0.61,0.62,27.67,41.21,28.68,0.0
2020-09-03 13:46:51,0.64,0.12,0.76,29.92,9.07,24.65,0.0
2020-09-03 13:46:53,0.57,0.12,0.82,1.98,1.23,1.5,0.0
2020-09-03 13:46:54,0.56,0.02,0.82,1.98,1.54,2.12,0.0
2020-09-03 13:46:55,0.57,0.03,0.81,1.13,0.48,0.59,0.0
2020-09-03 13:46:56,0.57,0.02,0.81,1.13,0.84,0.47,0.0
2020-09-03 13:46:57,0.56,0.01,0.81,1.09,1.06,0.99,0.0
2020-09-03 13:46:58,0.56,0.01,0.81,1.0,0.84,0.38,0.0
2020-09-03 13:46:59,0.56,0.02,0.81,0.71,0.98,0.3,0.0
2020-09-03 13:47:00,0.56,0.02,0.81,0.49,0.98,1.23,0.0
2020-09-03 13:47:02,0.56,0.02,0.81,0.59,0.97,0.45,0.0
2020-09-03 13:47:03,0.56,0.02,0.82,0.38,0.94,0.28,0.0
2020-09-03 13:47:04,0.56,0.02,0.82,0.42,0.97,0.28,0.0
2020-09-03 13:47:05,0.56,0.02,0.82,0.44,0.95,0.29,0.0
2020-09-03 13:47:06,0.56,0.02,0.82,0.58,0.95,0.22,0.0
2020-09-03 13:47:07,0.56,0.01,0.82,0.93,1.15,0.37,0.0
2020-09-03 13:47:08,0.57,0.02,0.81,1.54,0.97,1.22,0.0
2020-09-03 13:47:10,0.56,0.02,0.81,0.99,1.06,1.36,0.0
2020-09-03 13:47:11,0.56,0.02,0.81,0.43,0.98,0.3,0.0
2020-09-03 13:47:12,0.56,0.02,0.81,0.41,0.98,0.32,0.0
2020-09-03 13:47:13,0.56,0.02,0.81,0.37,0.96,0.32,0.0
2020-09-03 13:47:14,0.56,0.02,0.81,0.43,0.95,0.3,0.0
2020-09-03 13:47:15,0.56,0.02,0.81,0.41,0.96,0.3,0.0
2020-09-03 13:47:16,0.56,0.02,0.81,0.42,0.95,0.23,0.0
2020-09-03 13:47:17,0.56,0.02,0.81,0.43,0.93,0.29,0.0
2020-09-03 13:47:19,0.56,0.02,0.81,0.62,1.05,0.77,0.0
2020-09-03 13:47:20,0.56,0.02,0.81,0.37,0.95,0.27,0.0
2020-09-03 13:47:21,0.56,0.02,0.81,0.35,0.99,0.27,0.0
2020-09-03 13:47:22,0.56,0.02,0.81,0.39,0.96,0.3,0.0
2020-09-03 13:47:23,0.56,0.02,0.81,0.41,0.98,0.27,0.0
2020-09-03 13:47:24,0.56,0.02,0.81,0.4,0.9,0.27,0.0
2020-09-03 13:47:25,0.56,0.02,0.81,0.31,1.0,0.27,0.0
2020-09-03 13:47:26,0.56,0.02,0.81,0.63,0.85,1.12,0.0
2020-09-03 13:47:28,0.56,0.02,0.82,0.61,0.91,0.61,0.0
2020-09-03 13:47:29,0.56,0.02,0.82,0.69,0.98,0.28,0.0
2020-09-03 13:47:30,0.56,0.02,0.81,0.36,1.07,0.29,0.0
2020-09-03 13:47:31,0.56,0.02,0.81,0.37,0.98,0.29,0.0
2020-09-03 13:47:32,0.56,0.02,0.81,0.34,1.0,0.27,0.0
2020-09-03 13:47:33,0.56,0.02,0.81,0.37,1.02,0.3,0.0
2020-09-03 13:47:34,0.56,0.02,0.81,0.32,0.97,0.29,0.0
2020-09-03 13:47:36,0.56,0.02,0.81,0.34,0.99,0.29,0.0
2020-09-03 13:47:37,0.56,0.02,0.81,0.39,0.96,0.26,0.0
2020-09-03 13:47:38,0.56,0.02,0.81,0.39,0.98,0.3,0.0
2020-09-03 13:47:39,0.56,0.02,0.81,0.32,0.99,0.28,0.0
2020-09-03 13:47:40,0.56,0.02,0.81,0.36,0.99,0.32,0.0
2020-09-03 13:47:41,0.56,0.02,0.81,0.39,0.95,0.3,0.0
2020-09-03 13:47:42,0.56,0.02,0.81,0.25,0.99,0.7,0.0
2020-09-03 13:47:43,0.57,0.01,0.81,2.16,1.77,8.15,0.0
2020-09-03 13:47:45,0.56,0.03,0.81,3.31,1.45,6.07,0.0
2020-09-03 13:47:46,0.57,0.03,0.8,5.39,5.72,9.83,0.0
2020-09-03 13:47:47,0.57,0.07,0.51,16.14,39.39,17.92,0.0
2020-09-03 13:47:48,0.84,0.09,0.17,44.17,14.6,16.33,0.0
2020-09-03 13:47:49,0.96,0.14,0.2,59.59,18.8,30.68,0.0
2020-09-03 13:47:50,0.96,0.1,0.17,53.34,47.77,24.73,0.0
2020-09-03 13:47:51,0.99,0.13,0.13,61.73,48.44,41.97,0.0
2020-09-03 13:47:53,1.01,0.24,0.2,73.31,57.99,66.32,0.0
2020-09-03 13:47:54,1.04,0.17,0.12,58.82,39.32,25.66,0.0
2020-09-03 13:47:55,0.97,0.08,0.18,24.48,14.95,9.83,0.0
2020-09-03 13:47:56,0.97,0.13,0.13,48.81,21.49,29.03,0.0
2020-09-03 13:47:57,1.0,0.16,0.14,37.39,26.94,36.83,0.0
2020-09-03 13:47:58,0.97,0.09,0.12,17.23,9.16,12.53,0.0
2020-09-03 13:48:00,0.98,0.1,0.04,1.68,1.28,0.77,0.0
2020-09-03 13:48:01,0.98,0.08,0.05,4.14,1.79,1.02,0.0
2020-09-03 13:48:02,0.98,0.09,0.08,5.44,3.88,3.66,0.0
2020-09-03 13:48:04,0.99,0.1,0.08,4.46,2.39,1.36,0.0
2020-09-03 13:48:05,0.99,0.05,0.02,5.78,0.98,0.72,0.0
2020-09-03 13:48:07,0.98,0.06,0.04,4.05,1.87,1.52,0.0
2020-09-03 13:48:08,0.99,0.05,0.05,2.88,1.47,1.47,0.0
2020-09-03 13:48:09,0.98,0.07,0.05,4.43,1.11,0.99,0.0
2020-09-03 13:48:10,0.98,0.07,0.05,3.26,1.05,0.89,0.0
2020-09-03 13:48:12,0.98,0.07,0.05,3.38,1.17,1.14,0.0
2020-09-03 13:48:13,0.99,0.05,0.03,1.68,0.9,0.98,0.0
2020-09-03 13:48:14,0.98,0.07,0.05,1.18,0.78,0.66,0.0
2020-09-03 13:48:16,0.99,0.05,0.04,1.35,0.64,0.69,0.0
2020-09-03 13:48:17,0.99,0.04,0.05,6.95,3.06,1.28,0.0
2020-09-03 13:48:18,0.99,0.06,0.11,56.81,19.37,12.42,0.0
2020-09-03 13:48:20,0.99,0.12,0.07,66.53,26.01,16.47,0.0
2020-09-03 13:48:21,0.98,0.11,0.04,6.68,2.76,1.96,0.0
2020-09-03 13:48:22,0.98,0.08,0.06,4.23,28.92,21.17,0.0
2020-09-03 13:48:23,0.96,0.09,0.12,58.6,30.13,29.82,0.0
2020-09-03 13:48:24,1.02,0.25,0.21,51.24,10.77,15.45,0.0
2020-09-03 13:48:26,0.98,0.19,0.17,58.11,36.38,43.13,0.0
2020-09-03 13:48:27,1.0,0.22,0.19,51.63,44.82,36.97,0.0
2020-09-03 13:48:29,0.96,0.16,0.19,65.66,59.74,48.09,0.0
2020-09-03 13:48:30,1.0,0.27,0.31,87.41,59.97,65.93,0.0
2020-09-03 13:48:31,1.07,0.31,0.33,67.01,59.29,74.4,0.0
2020-09-03 14:36:08,0.6,0.39,0.87,99.01,89.63,64.87,0.0
2020-09-03 14:36:09,0.65,0.32,0.95,100.95,102.48,70.07,0.0
2020-09-03 14:36:10,0.74,0.38,0.87,79.95,67.01,51.07,0.0
2020-09-03 14:36:11,0.68,0.23,0.74,44.97,29.12,46.12,0.0
2020-09-03 14:36:12,0.65,0.22,0.78,58.72,45.23,46.12,0.0
2020-09-03 14:36:14,0.72,0.33,0.81,63.77,55.66,51.62,0.0
2020-09-03 14:36:15,0.68,0.13,0.72,36.32,11.08,30.28,0.0
2020-09-03 14:36:16,0.57,0.18,0.78,15.94,26.99,31.7,0.0
2020-09-03 14:36:17,0.52,0.51,0.67,33.49,30.8,13.29,0.0
2020-09-03 14:36:18,0.51,0.67,0.55,17.7,10.86,4.97,0.0
2020-09-03 14:36:19,0.55,0.69,0.47,7.67,5.12,13.33,0.0
2020-09-03 14:36:21,0.5,0.68,0.56,12.87,11.25,7.5,0.0
2020-09-03 14:36:22,0.45,0.68,0.6,10.63,4.94,13.37,0.0
2020-09-03 14:36:23,0.58,0.68,0.4,21.65,8.49,8.42,0.0
2020-09-03 14:36:24,0.67,0.63,0.39,11.09,11.63,11.94,0.0
2020-09-03 14:36:25,0.61,0.71,0.37,10.45,11.63,4.66,0.0
2020-09-03 14:36:26,0.55,0.78,0.31,4.81,6.1,1.55,0.0
2020-09-03 14:36:27,0.5,0.8,0.34,2.18,1.1,0.4,0.0
2020-09-03 14:36:29,0.51,0.79,0.34,0.48,1.16,0.48,0.0
2020-09-03 14:36:30,0.51,0.79,0.35,0.33,1.02,0.48,0.0
2020-09-03 14:36:31,0.51,0.79,0.34,1.48,1.28,1.66,0.0
2020-09-03 14:36:32,0.61,0.7,0.38,8.81,8.11,5.49,0.0
2020-09-03 14:36:33,0.62,0.67,0.4,6.1,6.23,4.42,0.0
2020-09-03 14:36:34,0.63,0.69,0.36,1.25,1.76,1.0,0.0
2020-09-03 14:36:35,0.63,0.69,0.36,1.52,1.21,1.05,0.0
2020-09-03 14:36:37,0.64,0.69,0.35,2.16,1.25,0.68,0.0
2020-09-03 14:36:38,0.64,0.69,0.34,1.53,1.71,0.98,0.0
2020-09-03 14:36:39,0.63,0.69,0.36,0.82,1.22,1.19,0.0
