date,accX,accY,accZ,gyrX,gyrY,gyrZ
2020-09-14 09:46:11,0.01,0.01,0.02,15.35,11.57,12.68,12.68
2020-09-14 09:46:11,0.04,0.04,0.02,15.35,11.57,12.68,12.68
2020-09-14 09:46:12,0.02,0.02,0.02,8.98,12.25,6.78,6.78
2020-09-14 09:46:13,0.02,0.02,0.02,2.38,4.6,1.38,1.38
2020-09-14 09:46:13,0.01,0.01,0.01,2.38,4.6,1.38,1.38
2020-09-14 09:46:14,0.0,0.0,0.0,0.75,1.1,0.94,0.94
2020-09-14 09:46:15,0.0,0.0,0.0,0.75,1.1,0.48,0.48
2020-09-14 09:46:16,0.0,0.0,0.0,0.85,0.89,0.48,0.48
2020-09-14 09:46:16,0.0,0.0,0.0,0.83,0.98,0.31,0.31
2020-09-14 09:46:17,0.0,0.0,0.0,0.83,0.98,0.31,0.31
2020-09-14 09:46:18,0.0,0.0,0.0,0.77,0.84,0.25,0.25
2020-09-14 09:46:19,0.0,0.0,0.0,0.71,0.91,0.44,0.44
2020-09-14 09:46:19,0.0,0.0,0.0,0.71,0.91,0.44,0.44
2020-09-14 09:46:20,0.0,0.0,0.0,0.84,1.54,0.67,0.67
2020-09-14 09:46:21,0.0,0.0,0.0,0.84,0.91,0.32,0.32
2020-09-14 09:46:21,0.0,0.0,0.0,0.78,0.91,0.32,0.32
2020-09-14 09:46:22,0.0,0.0,0.0,1.0,1.1,1.01,1.01
2020-09-14 09:46:23,0.0,0.0,0.0,1.0,1.1,1.01,1.01
2020-09-14 09:46:24,0.0,0.0,0.0,1.08,2.76,1.51,1.51
2020-09-14 09:46:24,0.0,0.0,0.0,12.6,10.34,4.02,4.02
2020-09-14 09:46:25,0.02,0.02,0.01,12.6,10.34,4.02,4.02
2020-09-14 09:46:26,0.02,0.02,0.02,8.43,4.69,2.88,2.88
2020-09-14 09:46:27,0.02,0.02,0.02,8.43,14.55,7.5,7.5
2020-09-14 09:46:27,0.02,0.02,0.01,9.43,14.55,7.5,7.5
2020-09-14 09:46:28,0.01,0.0,0.01,4.2,7.78,3.96,3.96
2020-09-14 09:46:29,0.01,0.0,0.01,4.2,7.78,0.94,0.94
2020-09-14 09:46:29,0.0,0.0,0.0,2.38,3.98,0.94,0.94
2020-09-14 09:46:30,0.0,0.0,0.0,2.33,2.73,1.7,1.7
2020-09-14 09:46:31,0.0,0.0,0.0,2.33,2.73,1.7,1.7
2020-09-14 09:46:32,0.0,0.0,0.0,1.88,2.73,1.31,1.31
2020-09-14 09:46:32,0.0,0.0,0.0,0.95,1.48,0.55,0.55
2020-09-14 09:46:33,0.0,0.0,0.0,0.95,1.48,0.55,0.55
2020-09-14 09:46:34,0.0,0.0,0.0,0.78,0.95,0.27,0.27
2020-09-14 09:46:35,0.0,0.0,0.0,0.74,0.92,0.11,0.11
2020-09-14 09:46:35,0.0,0.0,0.0,0.74,0.92,0.11,0.11
2020-09-14 09:46:36,0.0,0.0,0.0,0.7,0.9,0.56,0.56
2020-09-14 09:46:37,0.0,0.0,0.0,0.7,0.9,1.42,1.42
2020-09-14 09:46:38,0.0,0.0,0.01,2.89,1.41,1.42,1.42
2020-09-14 09:46:38,0.0,0.01,0.02,5.41,3.01,5.14,5.14
2020-09-14 09:46:39,0.01,0.01,0.02,5.41,3.01,5.14,5.14
2020-09-14 09:46:40,0.04,0.04,0.02,10.07,8.51,9.97,9.97
2020-09-14 09:46:40,0.04,0.04,0.02,4.88,6.69,3.27,3.27
