,date,accX,accY,accZ,gyrX,gyrY,gyrZ,files,accTotal,gyrTotal
0,2020-09-13 17:09:25,0.02,0.12,0.03,1.47,3.32,2.22,1,0.12529964086141668,4.255784299045241
1,2020-09-13 17:09:26,0.02,0.12,0.03,1.47,3.32,2.22,1,0.12529964086141668,4.255784299045241
2,2020-09-13 17:09:27,0.01,0.01,0.0,7.43,6.82,10.1,1,0.01414213562373095,14.273307255152885
12,2020-09-13 17:09:34,0.01,0.01,0.0,6.64,7.07,12.45,1,0.01414213562373095,15.782173487831136
13,2020-09-13 17:09:34,0.01,0.01,0.0,4.12,3.61,5.81,1,0.01414213562373095,7.985148714958288
14,2020-09-13 17:09:35,0.01,0.01,0.0,4.12,9.66,19.18,1,0.01414213562373095,21.866924795224406
15,2020-09-13 17:09:36,0.0,0.01,0.0,10.24,9.66,19.18,1,0.01,23.791712842920745
20,2020-09-13 17:09:40,0.01,0.01,0.0,1.86,4.9,2.2,1,0.01414213562373095,5.6841534110190945
21,2020-09-13 17:09:40,0.03,0.03,0.01,6.62,9.37,9.75,1,0.04358898943540673,15.056022050993416
22,2020-09-13 17:09:41,0.03,0.03,0.01,6.62,4.58,4.69,1,0.04358898943540673,9.316485388814819
23,2020-09-13 17:09:42,0.02,0.02,0.01,2.98,4.58,4.69,1,0.030000000000000002,7.200895777609895
70,2020-09-13 17:10:16,0.0,0.01,0.0,3.17,3.31,2.45,1,0.01,5.196874060432868
71,2020-09-13 17:10:16,0.01,0.01,0.0,3.17,3.31,2.45,1,0.01414213562373095,5.196874060432868
72,2020-09-13 17:10:17,0.01,0.01,0.0,3.43,2.97,1.48,1,0.01414213562373095,4.7724417230595915
127,2020-09-13 17:10:57,0.0,0.0,0.01,6.5,4.77,4.31,1,0.01,9.142155106975597
128,2020-09-13 17:10:58,0.02,0.02,0.01,6.5,4.77,4.31,1,0.030000000000000002,9.142155106975597
129,2020-09-13 17:10:58,0.01,0.02,0.01,3.96,2.81,7.46,1,0.024494897427831782,8.901084203623736
130,2020-09-13 17:10:59,0.01,0.02,0.01,3.96,26.58,12.55,1,0.024494897427831782,29.659408288096376
131,2020-09-13 17:11:00,0.04,0.06,0.14,9.37,26.58,12.55,1,0.15748015748023622,30.851187983609318
132,2020-09-13 17:11:01,0.04,0.0,0.01,1.43,3.15,2.88,1,0.04123105625617661,4.501310920165369
134,2020-09-13 17:11:02,0.02,0.02,0.02,4.71,8.69,10.82,1,0.034641016151377546,14.655121971515625
135,2020-09-13 17:11:03,0.02,0.02,0.01,3.31,6.7,4.7,1,0.030000000000000002,8.828142499982656
136,2020-09-13 17:11:03,0.04,0.02,0.01,3.31,6.7,4.7,1,0.0458257569495584,8.828142499982656
142,2020-09-13 17:11:08,0.01,0.01,0.0,1.54,3.34,2.57,1,0.01414213562373095,4.486880876510987
143,2020-09-13 17:11:09,0.01,0.02,0.01,3.17,5.9,4.31,1,0.024494897427831782,7.964609218285603
144,2020-09-13 17:11:09,0.03,0.02,0.01,3.17,5.9,4.31,1,0.03741657386773942,7.964609218285603
146,2020-09-13 17:11:11,0.01,0.01,0.05,3.99,5.22,2.13,1,0.051961524227066326,6.9069095838877175
147,2020-09-13 17:11:12,0.02,0.01,0.05,3.99,5.22,2.13,1,0.05477225575051661,6.9069095838877175
151,2020-09-13 17:11:14,0.0,0.01,0.02,2.78,2.58,1.37,1,0.022360679774997897,4.032579819420813
152,2020-09-13 17:11:15,0.01,0.01,0.02,2.78,2.58,11.29,1,0.024494897427831782,11.910033585175148
153,2020-09-13 17:11:16,0.05,0.03,0.02,7.73,11.23,11.29,1,0.061644140029689765,17.70112708275945
154,2020-09-13 17:11:17,0.05,0.03,0.01,2.58,6.47,4.03,1,0.05916079783099616,8.04724797679306
155,2020-09-13 17:11:17,0.03,0.01,0.01,2.58,6.47,4.03,1,0.033166247903554,8.04724797679306
156,2020-09-13 17:11:18,0.02,0.01,0.0,2.27,6.05,3.48,1,0.022360679774997897,7.3393323947073
191,2020-09-13 17:11:44,0.02,0.01,0.0,2.72,3.1,2.41,1,0.022360679774997897,4.776662014419693
246,2020-09-13 17:12:23,0.02,0.04,0.01,3.25,4.44,4.82,1,0.0458257569495584,7.31495044412469
247,2020-09-13 17:12:24,0.02,0.04,0.01,3.25,4.44,7.82,1,0.0458257569495584,9.561825139585016
248,2020-09-13 17:12:25,0.02,0.01,0.01,4.34,7.03,7.82,1,0.024494897427831782,11.375803268341098
265,2020-09-13 17:12:37,0.01,0.01,0.01,4.6,3.9,2.03,1,0.017320508075688773,6.363246026989684
266,2020-09-13 17:12:38,0.01,0.01,0.01,4.6,3.9,1.84,1,0.017320508075688773,6.305204199706779
267,2020-09-13 17:12:39,0.01,0.01,0.01,2.83,2.89,1.84,1,0.017320508075688773,4.443714662306751
366,2020-09-13 17:13:51,0.0,0.01,0.0,4.89,7.29,6.66,1,0.01,11.018702282936951
367,2020-09-13 17:13:52,0.0,0.01,0.0,4.89,11.51,7.46,1,0.01,14.56172379905621
368,2020-09-13 17:13:52,0.02,0.01,0.01,2.52,11.51,7.46,1,0.024494897427831782,13.945683920123818
369,2020-09-13 17:13:53,0.02,0.03,0.03,4.19,9.18,12.07,1,0.04690415759823429,15.732558596744523
370,2020-09-13 17:13:54,0.03,0.03,0.03,4.19,9.18,3.02,1,0.05196152422706632,10.533228375004503
377,2020-09-13 17:13:59,0.03,0.04,0.02,11.66,13.39,11.97,1,0.05385164807134504,21.413280925631177
378,2020-09-13 17:14:00,0.03,0.04,0.07,24.32,16.59,18.89,1,0.08602325267042626,34.97888791828579
379,2020-09-13 17:14:01,0.12,0.09,0.07,24.32,16.59,18.89,1,0.16552945357246848,34.97888791828579
380,2020-09-13 17:14:01,0.06,0.04,0.03,5.33,5.71,5.37,1,0.07810249675906654,9.478918714705808
381,2020-09-13 17:14:02,0.06,0.04,0.0,2.9,1.34,1.49,1,0.07211102550927978,3.5250106382818194
387,2020-09-13 17:14:07,0.0,0.0,0.01,5.93,2.05,4.23,1,0.01,7.567053587757919
388,2020-09-13 17:14:07,0.01,0.02,0.01,5.93,2.05,4.23,1,0.024494897427831782,7.567053587757919
423,2020-09-13 17:14:35,0.01,0.03,0.01,6.72,2.61,3.08,1,0.033166247903554,7.839445133426216
424,2020-09-13 17:14:35,0.01,0.03,0.01,6.72,4.85,3.62,1,0.033166247903554,9.043522543787901
425,2020-09-13 17:14:36,0.01,0.02,0.01,6.77,4.85,3.62,1,0.024494897427831782,9.080737855482889
426,2020-09-13 17:14:37,0.0,0.01,0.01,2.55,2.73,1.51,1,0.01414213562373095,4.029329969113972
429,2020-09-13 17:14:39,0.0,0.04,0.02,8.27,6.82,5.9,1,0.044721359549995794,12.235820364814122
430,2020-09-13 17:14:40,0.02,0.04,0.02,8.27,6.82,7.53,1,0.048989794855663564,13.099854961029148
431,2020-09-13 17:14:41,0.01,0.05,0.02,7.11,2.52,7.53,1,0.05477225575051661,10.658489574043783
432,2020-09-13 17:14:41,0.01,0.02,0.01,4.33,2.27,3.54,1,0.024494897427831782,6.036008614970658
433,2020-09-13 17:14:42,0.02,0.02,0.01,4.33,2.27,3.54,1,0.030000000000000002,6.036008614970658
435,2020-09-13 17:14:44,0.0,0.01,0.05,13.08,15.87,15.3,1,0.050990195135927854,25.632660806088783
436,2020-09-13 17:14:44,0.05,0.06,0.05,13.08,15.87,15.3,1,0.09273618495495704,25.632660806088783
437,2020-09-13 17:14:45,0.07,0.13,0.1,57.51,21.93,32.16,1,0.1783255450012701,69.44487454089034
438,2020-09-13 17:14:46,0.07,0.13,0.1,57.51,14.43,13.97,1,0.1783255450012701,60.91622033580219
439,2020-09-13 17:14:46,0.03,0.05,0.04,33.69,14.43,13.97,1,0.07071067811865475,39.22246677607108
440,2020-09-13 17:14:47,0.01,0.02,0.03,13.51,6.88,5.88,1,0.03741657386773942,16.26126993810754
441,2020-09-13 17:14:48,0.01,0.02,0.03,13.51,6.88,4.4,1,0.03741657386773942,15.786529067530962
442,2020-09-13 17:14:49,0.01,0.01,0.03,10.09,5.48,4.4,1,0.033166247903554,12.296279925245685
443,2020-09-13 17:14:49,0.01,0.01,0.04,7.4,11.67,19.11,1,0.042426406871192854,23.582641921548994
444,2020-09-13 17:14:50,0.02,0.06,0.04,7.4,11.67,19.11,1,0.07483314773547883,23.582641921548994
445,2020-09-13 17:14:51,0.07,0.09,0.1,65.13,19.47,26.6,1,0.15165750888103102,72.99697117004239
446,2020-09-13 17:14:52,0.07,0.09,0.1,65.13,39.66,34.83,1,0.15165750888103102,83.83293744107979
447,2020-09-13 17:14:52,0.13,0.14,0.12,26.63,39.66,34.83,1,0.22561028345356957,59.12022834867944
448,2020-09-13 17:14:53,0.03,0.01,0.02,2.19,5.26,6.87,1,0.03741657386773942,8.925278707132904
449,2020-09-13 17:14:54,0.03,0.01,0.02,2.19,5.26,1.28,1,0.03741657386773942,5.839700334777461
491,2020-09-13 17:15:24,0.0,0.02,0.01,4.32,2.75,4.15,1,0.022360679774997897,6.591464177252274
492,2020-09-13 17:15:25,0.0,0.02,0.01,4.32,4.66,3.11,1,0.022360679774997897,7.074609529860995
493,2020-09-13 17:15:26,0.01,0.02,0.01,3.65,4.66,3.11,1,0.024494897427831782,6.6865686267322495
494,2020-09-13 17:15:26,0.04,0.03,0.03,4.87,10.9,14.53,1,0.05830951894845301,18.80552578366263
495,2020-09-13 17:15:27,0.04,0.03,0.03,4.87,10.9,1.38,1,0.05830951894845301,12.017957397161966
498,2020-09-13 17:15:29,0.0,0.02,0.0,3.78,2.05,1.49,1,0.02,4.550933970076912
563,2020-09-13 17:16:16,0.01,0.01,0.01,1.75,2.88,1.01,1,0.017320508075688773,3.518096076004747
570,2020-09-13 17:16:21,0.0,0.01,0.0,1.82,9.97,11.03,1,0.01,14.979125475140396
571,2020-09-13 17:16:22,0.05,0.08,0.03,7.64,9.97,11.03,1,0.09899494936611666,16.71620172168307
574,2020-09-13 17:16:24,0.0,0.02,0.0,6.24,1.4,1.86,1,0.02,6.660120119036893
716,2020-09-13 17:18:07,0.01,0.0,0.0,1.34,3.78,3.27,1,0.01,5.174640084102468
720,2020-09-13 17:18:10,0.0,0.01,0.0,3.65,1.9,3.05,1,0.01,5.122011323689162
728,2020-09-13 17:18:15,0.0,0.01,0.0,3.51,2.42,2.82,1,0.01,5.111643571298766
761,2020-09-13 17:18:39,0.0,0.01,0.01,1.41,2.97,1.98,1,0.01414213562373095,3.837890045324384
762,2020-09-13 17:18:40,0.01,0.01,0.02,2.6,2.97,1.98,1,0.024494897427831782,4.416027626725177
805,2020-09-13 17:19:11,0.02,0.01,0.01,3.26,5.96,4.59,1,0.024494897427831782,8.198615736818015
807,2020-09-13 17:19:13,0.0,0.0,0.0,1.32,21.32,22.13,1,0.0,30.757465760364585
808,2020-09-13 17:19:13,0.07,0.06,0.04,14.36,21.32,22.13,1,0.1004987562112089,33.91885758689405
809,2020-09-13 17:19:14,0.07,0.11,0.11,16.84,30.95,25.38,1,0.1705872210923198,43.42387016377052
810,2020-09-13 17:19:15,0.09,0.11,0.11,16.84,30.95,25.38,1,0.17972200755611428,43.42387016377052
811,2020-09-13 17:19:15,0.05,0.06,0.05,33.68,18.41,13.71,1,0.09273618495495704,40.75824579149599
812,2020-09-13 17:19:16,0.05,0.06,0.09,21.43,22.76,20.66,1,0.11916375287812986,37.47129701518217
813,2020-09-13 17:19:17,0.15,0.1,0.09,21.43,22.76,20.66,1,0.20149441679609884,37.47129701518217
814,2020-09-13 17:19:18,0.11,0.08,0.09,19.03,35.27,10.26,1,0.16309506430300091,41.36884576586589
815,2020-09-13 17:19:18,0.11,0.08,0.09,2.97,26.79,11.34,1,0.16309506430300091,29.242445178199446
816,2020-09-13 17:19:19,0.06,0.03,0.05,2.97,26.79,11.34,1,0.08366600265340755,29.242445178199446
817,2020-09-13 17:19:20,0.08,0.06,0.1,12.8,21.57,12.71,1,0.14142135623730953,28.118481466821784
818,2020-09-13 17:19:21,0.08,0.06,0.1,12.8,21.57,8.61,1,0.14142135623730953,26.518616102655134
819,2020-09-13 17:19:21,0.06,0.05,0.06,15.3,14.64,8.61,1,0.09848857801796104,22.859389755634336
820,2020-09-13 17:19:22,0.06,0.07,0.07,25.98,19.23,18.94,1,0.11575836902790226,37.46300708699183
821,2020-09-13 17:19:23,0.08,0.07,0.07,25.98,19.23,18.94,1,0.12727922061357858,37.46300708699183
822,2020-09-13 17:19:23,0.12,0.08,0.11,50.58,38.13,19.69,1,0.18138357147217055,66.33196363745009
823,2020-09-13 17:19:24,0.12,0.08,0.19,34.74,42.58,49.47,1,0.23853720883753127,73.94054976804
824,2020-09-13 17:19:25,0.29,0.14,0.19,34.74,42.58,49.47,1,0.37389838191679836,73.94054976804
825,2020-09-13 17:19:26,0.19,0.13,0.1,55.09,39.01,44.93,1,0.25099800796022265,81.08879762334622
826,2020-09-13 17:19:26,0.19,0.13,0.1,47.27,33.18,34.07,1,0.25099800796022265,67.05318933503462
827,2020-09-13 17:19:27,0.2,0.16,0.11,47.27,33.18,34.07,1,0.2787471972953271,67.05318933503462
828,2020-09-13 17:19:28,0.5,0.28,0.27,70.28,51.81,21.1,1,0.6334824385884742,89.82630182747145
829,2020-09-13 17:19:29,0.5,0.28,0.27,32.33,55.4,36.11,1,0.6334824385884742,73.60924534323117
830,2020-09-13 17:19:30,0.41,0.16,0.19,65.3,54.75,25.3,1,0.47937459256827536,88.89174596102835
831,2020-09-13 17:19:31,0.72,0.37,0.31,65.3,22.89,39.1,1,0.8668333173107734,79.47862668667595
832,2020-09-13 17:19:32,0.26,0.16,0.11,43.06,22.89,23.63,1,0.32449961479175904,54.18941409537476
833,2020-09-13 17:19:33,0.2,0.13,0.11,39.82,46.15,16.6,1,0.26267851073127396,63.17447981582436
834,2020-09-13 17:19:35,0.06,0.08,0.08,47.68,27.18,33.3,1,0.12806248474865697,64.19520854394041
835,2020-09-13 17:19:36,0.09,0.08,0.07,55.36,27.18,33.3,1,0.1392838827718412,70.08831571667277
836,2020-09-13 17:19:37,0.2,0.12,0.11,42.67,42.39,36.9,1,0.25787593916455254,70.5638080038202
837,2020-09-13 17:19:38,0.2,0.19,0.2,79.22,64.48,50.01,1,0.3407345007480164,113.72985052307068
838,2020-09-13 17:30:01,0.77,0.44,0.39,76.74,204.59,65.44,1,0.9688137075826291,228.09754338878795
839,2020-09-13 17:30:02,0.77,0.44,0.61,75.83,197.95,61.0,1,1.0763828315241748,220.57967132081777
840,2020-09-13 17:30:02,1.06,0.4,0.61,75.83,197.95,61.0,1,1.286740066990999,220.57967132081777
841,2020-09-13 17:30:03,0.5,0.3,0.3,54.86,138.86,42.27,1,0.6557438524302001,155.17239477432835
842,2020-09-13 17:30:04,0.5,0.3,0.3,62.42,79.96,30.75,1,0.6557438524302001,105.99726647418791
843,2020-09-13 17:30:05,0.25,0.33,0.22,62.42,79.96,30.75,1,0.4688283267892417,105.99726647418791
844,2020-09-13 17:30:05,0.44,0.22,0.2,43.32,80.21,20.94,1,0.5310367218940701,93.53475343421822
845,2020-09-13 17:30:06,0.44,0.22,0.2,43.32,80.21,27.68,1,0.5310367218940701,95.27039886554479
846,2020-09-13 17:30:07,0.43,0.23,0.23,54.29,82.36,27.68,1,0.5391660226683428,102.45367782563982
847,2020-09-13 17:30:07,0.43,0.09,0.09,13.9,21.47,11.01,1,0.4484417464955732,27.845843495933103
848,2020-09-13 17:30:08,0.1,0.09,0.09,13.9,21.47,11.01,1,0.16186414056238646,27.845843495933103
864,2020-09-13 17:30:20,0.0,0.0,0.01,3.09,1.53,17.68,1,0.01,18.01308968500407
865,2020-09-13 17:30:21,0.11,0.09,0.09,15.63,17.55,17.68,1,0.16822603841260722,29.4088728107692
866,2020-09-13 17:30:21,0.11,0.13,0.09,38.42,32.29,17.92,1,0.19261360284258222,53.290401574767664
867,2020-09-13 17:30:22,0.11,0.13,0.09,38.42,32.29,17.92,1,0.19261360284258222,53.290401574767664
868,2020-09-13 17:30:23,0.01,0.02,0.03,5.2,8.74,4.54,1,0.03741657386773942,11.137288718534688
869,2020-09-13 17:30:23,0.01,0.02,0.03,3.37,4.23,4.27,1,0.03741657386773942,6.890769187833823
870,2020-09-13 17:30:24,0.01,0.02,0.01,3.37,4.23,4.27,1,0.024494897427831782,6.890769187833823
871,2020-09-13 17:30:25,0.0,0.01,0.01,5.12,3.16,2.68,1,0.01414213562373095,6.586531712517598
872,2020-09-13 17:30:26,0.0,0.01,0.01,5.12,2.6,1.49,1,0.01414213562373095,5.932495259163719
874,2020-09-13 17:30:27,0.01,0.02,0.02,6.79,8.36,4.04,1,0.03,11.50283878005773
875,2020-09-13 17:30:28,0.01,0.02,0.02,6.79,8.36,11.44,1,0.03,15.712011328916486
876,2020-09-13 17:30:29,0.07,0.1,0.07,41.95,38.38,11.44,1,0.1407124727947029,57.99741804597857
877,2020-09-13 17:30:29,0.07,0.16,0.23,35.01,63.48,17.43,1,0.28879058156387305,74.5601461908438
878,2020-09-13 17:30:30,0.24,0.16,0.23,35.01,63.48,17.43,1,0.36891733491393436,74.5601461908438
879,2020-09-13 17:30:31,0.37,0.14,0.21,31.41,67.22,18.12,1,0.44788391353117385,76.37703123321828
880,2020-09-13 17:30:32,0.37,0.2,0.23,49.11,87.92,19.12,1,0.47937459256827536,102.50508719083166
881,2020-09-13 17:30:32,0.42,0.2,0.23,49.11,87.92,19.12,1,0.5189412298131648,102.50508719083166
882,2020-09-13 17:30:33,0.36,0.14,0.18,51.67,69.93,32.69,1,0.4261455150532503,92.89041877395107
883,2020-09-13 17:30:34,0.36,0.16,0.17,49.59,55.15,25.73,1,0.4290687590584987,78.50301586563411
884,2020-09-13 17:30:35,0.27,0.16,0.17,66.77,65.93,41.57,1,0.35693136595149494,102.6307103161622
885,2020-09-13 17:40:10,0.4,0.3,0.21,53.0,121.54,45.72,1,0.54230987451825,140.25437604581185
886,2020-09-13 17:40:11,0.47,0.22,0.21,47.91,154.92,47.18,1,0.5598214000911361,168.88317530174518
887,2020-09-13 17:40:12,0.77,0.37,0.35,74.61,149.96,51.56,1,0.923200953205747,175.25149728319013
888,2020-09-13 17:40:13,0.77,0.37,0.35,86.14,186.06,61.34,1,0.923200953205747,214.01172584697318
889,2020-09-13 17:40:13,0.73,0.41,0.46,86.14,186.06,61.34,1,0.9553009996854394,214.01172584697318
890,2020-09-13 17:40:14,0.37,0.19,0.28,42.96,80.66,35.14,1,0.501398045468867,97.91024869746784
891,2020-09-13 17:40:15,0.37,0.19,0.28,42.96,60.09,19.24,1,0.501398045468867,76.33182363863712
892,2020-09-13 17:40:16,0.26,0.13,0.18,28.4,60.09,19.24,1,0.3419064199455752,69.19209275632585
893,2020-09-13 17:40:16,0.1,0.11,0.08,33.87,48.12,18.89,1,0.16881943016134132,61.80245464380844
894,2020-09-13 17:40:17,0.1,0.11,0.08,40.62,68.14,28.04,1,0.16881943016134132,84.1384905973479
895,2020-09-13 17:40:18,0.3,0.13,0.16,40.62,68.14,20.24,1,0.3640054944640259,81.87002870403796
896,2020-09-13 17:40:19,0.18,0.15,0.15,33.82,42.56,20.24,1,0.2782085548648711,58.006927172536905
897,2020-09-13 17:40:20,0.01,0.02,0.02,10.28,7.87,1.93,1,0.03,13.08969823945533
898,2020-09-13 17:40:21,0.01,0.02,0.02,10.28,2.11,0.62,1,0.03,10.512606717650955
905,2020-09-13 17:40:26,0.01,0.02,0.01,2.23,1.96,1.48,1,0.024494897427831782,3.3173634109033032
908,2020-09-13 17:40:28,0.01,0.01,0.01,2.17,2.14,1.16,1,0.017320508075688773,3.260996780127205
909,2020-09-13 17:40:29,0.01,0.01,0.01,2.17,2.23,1.01,1,0.017320508075688773,3.2713758573419836
918,2020-09-13 17:40:35,0.01,0.01,0.01,2.15,1.95,1.58,1,0.017320508075688773,3.304754151219119
928,2020-09-13 17:40:43,0.01,0.01,0.01,2.68,1.93,1.62,1,0.017320508075688773,3.678545908371948
929,2020-09-13 17:40:44,0.01,0.01,0.01,2.68,1.69,0.92,1,0.017320508075688773,3.299227182235258
933,2020-09-13 17:40:47,0.0,0.01,0.01,3.59,1.83,1.16,1,0.01414213562373095,4.193161098741617
937,2020-09-13 17:40:50,0.0,0.01,0.01,3.05,2.39,1.45,1,0.01414213562373095,4.137281716296341
954,2020-09-13 17:41:03,0.01,0.01,0.02,7.1,7.17,1.9,1,0.024494897427831782,10.26785761490682
955,2020-09-13 17:41:03,0.01,0.03,0.04,16.18,8.86,11.36,1,0.05099019513592785,21.66429320333345
956,2020-09-13 17:41:04,0.03,0.03,0.04,2.63,2.25,1.64,1,0.05830951894845301,3.8300130548080378
965,2020-09-13 17:41:14,0.05,0.05,0.05,23.59,11.64,14.61,1,0.08660254037844388,30.090360582751412
966,2020-09-13 17:41:15,0.05,0.1,0.1,87.41,64.33,30.26,1,0.15000000000000002,112.66998091772271
967,2020-09-13 17:41:16,0.05,0.1,0.1,18.77,12.44,9.59,1,0.15000000000000002,24.475183349670743
968,2020-09-13 17:41:17,0.05,0.08,0.06,18.77,12.44,9.59,1,0.11180339887498948,24.475183349670743
969,2020-09-13 17:41:17,0.02,0.03,0.03,7.87,6.32,3.95,1,0.04690415759823429,10.838902158429146
970,2020-09-13 17:41:18,0.02,0.03,0.03,7.87,6.32,11.31,1,0.04690415759823429,15.159003925060512
971,2020-09-13 17:41:19,0.02,0.04,0.03,8.12,7.93,11.31,1,0.053851648071345036,16.022964769355262
972,2020-09-13 17:41:19,0.02,0.11,0.15,33.5,50.62,27.97,1,0.18708286933869706,66.83528484266375
973,2020-09-13 17:41:20,0.16,0.11,0.15,33.5,50.62,27.97,1,0.24535688292770594,66.83528484266375
974,2020-09-13 17:41:21,0.22,0.15,0.19,31.55,52.18,21.04,1,0.3271085446759225,64.50454635140069
975,2020-09-13 17:41:22,0.22,0.15,0.19,52.46,57.26,36.26,1,0.3271085446759225,85.70616547250262
976,2020-09-13 17:41:22,0.21,0.17,0.2,52.46,57.26,36.26,1,0.3361547262794322,85.70616547250262
977,2020-09-13 17:41:23,0.2,0.13,0.17,29.26,51.72,21.4,1,0.2929163703175362,63.15905319113009
978,2020-09-13 17:41:24,0.2,0.13,0.17,29.26,51.72,15.32,1,0.2929163703175362,61.36618286972068
979,2020-09-13 17:41:25,0.27,0.15,0.18,26.43,54.78,15.32,1,0.3574912586343896,62.722370012619905
980,2020-09-13 17:41:25,0.27,0.21,0.18,39.2,60.24,24.2,1,0.3865229618017537,75.83625518180602
981,2020-09-13 17:41:26,0.32,0.21,0.18,39.2,60.24,24.2,1,0.422965719651132,75.83625518180602
982,2020-09-13 17:41:27,0.09,0.07,0.07,37.48,34.95,33.92,1,0.13379088160259653,61.455832107294746
983,2020-09-13 17:41:27,0.09,0.07,0.18,28.88,49.79,32.74,1,0.21307275752662516,66.21937858361403
984,2020-09-13 17:41:28,0.3,0.23,0.18,28.88,49.79,32.74,1,0.41868842830916647,66.21937858361403
985,2020-09-13 17:41:29,0.09,0.05,0.06,8.01,5.38,9.99,1,0.11916375287812986,13.889010043916018
986,2020-09-13 17:41:30,0.09,0.05,0.06,8.01,15.42,17.61,1,0.11916375287812986,24.739616003487203
987,2020-09-13 17:41:30,0.05,0.03,0.04,12.03,15.42,17.61,1,0.07071067811865475,26.317473282973044
988,2020-09-13 17:41:31,0.05,0.02,0.01,5.08,6.36,8.94,1,0.05477225575051661,12.090475590314883
989,2020-09-13 17:41:32,0.01,0.02,0.01,5.08,6.36,23.93,1,0.024494897427831782,25.276489075819054
990,2020-09-13 17:41:32,0.09,0.05,0.04,14.27,12.13,23.93,1,0.11045361017187261,30.387739303870568
991,2020-09-13 17:41:33,0.09,0.05,0.03,7.03,8.16,22.36,1,0.10723805294763608,24.818865808090425
992,2020-09-13 17:41:34,0.06,0.06,0.03,7.03,8.16,22.36,1,0.09,24.818865808090425
993,2020-09-13 17:41:35,0.04,0.03,0.02,5.87,5.76,4.57,1,0.05385164807134504,9.40847490297976
994,2020-09-13 17:41:35,0.04,0.03,0.02,3.13,3.87,2.97,1,0.05385164807134504,5.79609351201307
995,2020-09-13 17:41:36,0.04,0.01,0.01,3.13,3.87,2.97,1,0.042426406871192854,5.79609351201307
1002,2020-09-13 17:41:42,0.02,0.04,0.01,10.97,2.71,4.31,1,0.0458257569495584,12.093845542258261
1003,2020-09-13 17:41:42,0.02,0.04,0.02,5.24,6.96,9.23,1,0.048989794855663564,12.692206269991045
1004,2020-09-13 17:41:43,0.05,0.04,0.02,5.24,6.96,9.23,1,0.0670820393249937,12.692206269991045
1005,2020-09-13 17:41:44,0.01,0.01,0.0,1.81,1.5,3.74,1,0.01414213562373095,4.417431380338579
1006,2020-09-13 17:41:45,0.01,0.01,0.0,1.81,3.2,2.46,1,0.01414213562373095,4.423539306935115
2093,2020-09-13 17:55:13,0.0,0.01,0.02,2.62,3.3,1.55,1,0.022360679774997897,4.489643638419424
2094,2020-09-13 17:55:14,0.0,0.01,0.02,2.62,6.4,1.68,1,0.022360679774997897,7.116656518337808
2095,2020-09-13 17:55:15,0.02,0.01,0.02,3.05,6.4,1.68,1,0.03,7.285938511955752
2743,2020-09-13 18:03:05,0.02,0.01,0.01,2.27,2.61,12.29,1,0.024494897427831782,12.767501713334523
2744,2020-09-13 18:03:06,0.03,0.03,0.02,7.42,4.07,13.54,1,0.0469041575982343,15.967244596360386
2745,2020-09-13 18:03:07,0.03,0.03,0.02,7.42,4.07,6.57,1,0.0469041575982343,10.713832180877205
2746,2020-09-13 18:03:07,0.02,0.04,0.02,5.41,5.11,6.57,1,0.048989794855663564,9.926988465793642
2747,2020-09-13 18:03:08,0.02,0.05,0.06,13.4,27.76,11.94,1,0.0806225774829855,33.05663624750709
2748,2020-09-13 18:03:09,0.08,0.05,0.06,13.4,27.76,11.94,1,0.11180339887498948,33.05663624750709
2749,2020-09-13 18:03:10,0.12,0.08,0.06,14.83,28.61,36.06,1,0.15620499351813308,48.36098220673356
2750,2020-09-13 18:03:10,0.12,0.08,0.06,20.01,50.69,47.42,1,0.15620499351813308,72.23941168088234
2751,2020-09-13 18:03:11,0.12,0.11,0.11,20.01,50.69,47.42,1,0.196468827043885,72.23941168088234
2752,2020-09-13 18:03:12,0.07,0.05,0.06,6.96,7.25,16.73,1,0.10488088481701516,19.516582692674454
2753,2020-09-13 18:03:13,0.07,0.05,0.06,15.52,7.14,13.77,1,0.10488088481701516,21.942262873277222
2754,2020-09-13 18:03:13,0.05,0.07,0.03,15.52,7.14,13.77,1,0.091104335791443,21.942262873277222
2755,2020-09-13 18:03:14,0.03,0.04,0.02,5.64,7.61,3.42,1,0.05385164807134504,10.070655390787632
2756,2020-09-13 18:03:15,0.03,0.04,0.02,5.64,7.61,2.62,1,0.05385164807134504,9.827822749724376
2757,2020-09-13 18:03:15,0.01,0.02,0.02,2.19,1.95,2.62,1,0.03,3.932302124710155
2758,2020-09-13 18:03:16,0.01,0.03,0.02,4.51,6.85,5.46,1,0.03741657386773942,9.852624015966507
2759,2020-09-13 18:03:17,0.03,0.03,0.02,4.51,6.85,5.46,1,0.0469041575982343,9.852624015966507
2760,2020-09-13 18:03:18,0.01,0.02,0.01,2.78,4.03,2.42,1,0.024494897427831782,5.461291056151467
3114,2020-09-13 18:07:36,0.0,0.0,0.0,12.42,5.66,21.3,1,0.0,25.29786552260882
3115,2020-09-13 18:07:37,0.04,0.07,0.03,12.42,5.66,21.3,1,0.08602325267042626,25.29786552260882
3116,2020-09-13 18:07:37,0.02,0.05,0.02,7.82,3.74,4.81,1,0.057445626465380296,9.91343028421545
3117,2020-09-13 18:07:38,0.02,0.05,0.02,7.82,3.74,5.14,1,0.057445626465380296,10.077678304053967
3118,2020-09-13 18:07:39,0.0,0.01,0.0,3.57,1.85,5.14,1,0.01,6.525871589297479
