date,accX,accY,accZ,gyrX,gyrY,gyrZ
2020-09-09 22:32:34,0.0,0.0,0.0,0.9,0.2,1.3,1.3
2020-09-09 22:32:35,0.0,0.0,0.0,0.94,0.14,1.37,1.37
2020-09-09 22:32:36,0.0,0.0,0.0,0.94,0.14,1.37,1.37
2020-09-09 22:32:36,0.0,0.0,0.0,0.85,0.13,1.33,1.33
2020-09-09 22:32:37,0.0,0.0,0.0,0.89,0.22,1.35,1.35
2020-09-09 22:32:38,0.0,0.0,0.0,0.89,0.21,1.4,1.4
2020-09-09 22:32:39,0.0,0.0,0.0,1.02,0.21,1.4,1.4
2020-09-09 22:32:40,0.0,0.0,0.0,1.56,0.43,1.3,1.3
2020-09-09 22:32:40,0.0,0.0,0.0,2.86,1.32,1.86,1.86
2020-09-09 22:32:41,0.01,0.01,0.01,2.86,1.32,1.86,1.86
2020-09-09 22:32:42,0.0,0.0,0.0,0.92,0.26,1.33,1.33
2020-09-09 22:32:43,0.0,0.0,0.0,0.99,0.17,1.32,1.32
2020-09-09 22:32:44,0.0,0.0,0.0,0.99,0.17,1.32,1.32
2020-09-09 22:32:44,0.0,0.0,0.0,0.83,0.77,1.32,1.32
2020-09-09 22:32:45,0.0,0.0,0.0,0.8,0.47,1.34,1.34
2020-09-09 22:32:46,0.0,0.0,0.0,0.8,0.47,1.34,1.34
2020-09-09 22:32:47,0.0,0.0,0.0,0.94,0.18,1.37,1.37
2020-09-09 22:32:47,0.0,0.0,0.0,0.91,0.27,1.33,1.33
2020-09-09 22:32:48,0.0,0.0,0.0,0.91,0.27,1.33,1.33
2020-09-09 22:32:49,0.0,0.0,0.0,0.88,0.33,1.25,1.25
2020-09-09 22:32:50,0.0,0.0,0.0,1.13,0.2,1.38,1.38
2020-09-09 22:32:50,0.0,0.0,0.0,1.13,0.2,1.38,1.38
2020-09-09 22:32:51,0.0,0.0,0.0,0.89,0.14,1.31,1.31
2020-09-09 22:32:52,0.0,0.0,0.0,0.89,0.19,1.32,1.32
2020-09-09 22:32:53,0.0,0.0,0.0,0.94,0.19,1.32,1.32
2020-09-09 22:32:53,0.0,0.0,0.0,0.89,0.23,1.34,1.34
2020-09-09 22:32:54,0.0,0.0,0.0,0.89,0.23,1.31,1.31
2020-09-09 22:32:55,0.01,0.0,0.0,1.98,1.69,1.31,1.31
2020-09-09 22:32:56,0.01,0.0,0.0,1.15,1.02,1.31,1.31
2020-09-09 22:32:56,0.0,0.0,0.0,1.15,1.02,1.31,1.31
2020-09-09 22:32:57,0.0,0.0,0.0,0.91,0.1,1.34,1.34
2020-09-09 22:32:58,0.0,0.0,0.0,0.93,0.11,1.36,1.36
2020-09-09 22:32:59,0.0,0.0,0.0,0.93,0.11,1.36,1.36
2020-09-09 22:32:59,0.0,0.0,0.0,0.86,0.11,1.28,1.28
2020-09-09 22:33:00,0.0,0.0,0.0,1.12,0.63,1.38,1.38
2020-09-09 22:33:01,0.0,0.0,0.0,1.12,0.63,1.38,1.38
2020-09-09 22:33:02,0.0,0.0,0.0,1.64,0.97,1.32,1.32
2020-09-09 22:33:02,0.0,0.0,0.0,1.08,0.3,1.23,1.23
2020-09-09 22:33:03,0.0,0.0,0.0,1.08,0.3,1.23,1.23
2020-09-09 22:33:04,0.0,0.0,0.0,0.82,0.2,1.33,1.33
2020-09-09 22:33:05,0.0,0.0,0.0,0.82,0.13,1.39,1.39
2020-09-09 22:33:05,0.0,0.0,0.0,0.97,0.13,1.39,1.39
2020-09-09 22:33:06,0.0,0.0,0.0,0.81,0.15,1.25,1.25
2020-09-09 22:33:07,0.0,0.0,0.0,0.81,0.12,1.38,1.38
2020-09-09 22:33:08,0.0,0.0,0.0,0.96,0.12,1.38,1.38
2020-09-09 22:33:08,0.0,0.0,0.0,0.91,0.14,1.33,1.33
2020-09-09 22:33:09,0.0,0.0,0.0,0.91,0.14,1.31,1.31
2020-09-09 22:33:10,0.0,0.0,0.0,0.78,0.14,1.31,1.31
2020-09-09 22:33:11,0.0,0.0,0.0,0.98,0.13,1.36,1.36
2020-09-09 22:33:11,0.0,0.0,0.0,0.98,0.13,1.29,1.29
2020-09-09 22:33:12,0.0,0.0,0.0,0.94,0.18,1.29,1.29
2020-09-09 22:33:13,0.0,0.0,0.0,0.88,0.24,1.31,1.31
2020-09-09 22:33:14,0.0,0.0,0.0,0.88,5.08,5.53,5.53
