,date,accX,accY,accZ,gyrX,gyrY,gyrZ,files,accTotal,gyrTotal
9034,2020-09-14 16:23:29,0.0,0.0,0.0,0.79,0.38,1.4,2,0.0,1.651817181167456
9035,2020-09-14 16:23:30,0.0,0.0,0.0,0.79,0.38,1.42,2,0.0,1.6688019654830228
9036,2020-09-14 16:23:31,0.0,0.0,0.0,0.78,0.38,1.43,2,0.0,1.6726326554267676
9037,2020-09-14 16:23:31,0.0,0.0,0.0,0.78,0.38,1.43,2,0.0,1.6726326554267676
9038,2020-09-14 16:23:32,0.0,0.0,0.0,0.8,0.05,1.42,2,0.0,1.6306133815224257
9039,2020-09-14 16:23:33,0.0,0.0,0.0,0.79,0.37,1.42,2,0.0,1.6665533294797379
9040,2020-09-14 16:23:34,0.0,0.0,0.0,0.79,0.37,1.42,2,0.0,1.6665533294797379
9041,2020-09-14 16:23:34,0.0,0.0,0.0,0.79,0.38,1.4,2,0.0,1.651817181167456
9042,2020-09-14 16:23:35,0.0,0.0,0.0,0.79,0.38,1.4,2,0.0,1.651817181167456
9043,2020-09-14 16:23:36,0.0,0.0,0.0,0.8,0.7,1.4,2,0.0,1.7578395831246945
9044,2020-09-14 16:23:36,0.0,0.0,0.0,0.8,0.38,1.4,2,0.0,1.6566230711903054
9045,2020-09-14 16:23:37,0.0,0.0,0.0,0.8,0.38,1.4,2,0.0,1.6566230711903054
9046,2020-09-14 16:23:38,0.0,0.0,0.0,0.82,0.38,1.4,2,0.0,1.6663733075154559
9047,2020-09-14 16:23:39,0.0,0.0,0.0,0.83,0.38,1.4,2,0.0,1.6713168460827525
9048,2020-09-14 16:23:39,0.0,0.0,0.0,0.83,0.38,1.4,2,0.0,1.6713168460827525
9049,2020-09-14 16:23:40,0.0,0.0,0.0,0.82,0.38,1.37,2,0.0,1.6412495239907916
9050,2020-09-14 16:23:41,0.0,0.0,0.0,0.81,0.39,1.39,2,0.0,1.655385151558392
9051,2020-09-14 16:23:42,0.0,0.0,0.0,0.81,0.39,1.39,2,0.0,1.655385151558392
9052,2020-09-14 16:23:42,0.0,0.0,0.0,0.82,0.38,1.42,2,0.0,1.6832112166926645
9053,2020-09-14 16:23:43,0.0,0.0,0.0,0.82,0.38,1.4,2,0.0,1.6663733075154559
9054,2020-09-14 16:23:44,0.0,0.0,0.0,0.8,0.38,1.4,2,0.0,1.6566230711903054
9055,2020-09-14 16:23:45,0.0,0.0,0.0,0.77,0.38,1.43,2,0.0,1.6679928057398807
9056,2020-09-14 16:23:45,0.0,0.0,0.0,0.77,0.38,1.43,2,0.0,1.6679928057398807
9057,2020-09-14 16:23:46,0.0,0.0,0.0,0.79,0.37,1.43,2,0.0,1.6750820875407868
9058,2020-09-14 16:23:47,0.0,0.0,0.0,0.8,0.36,1.42,2,0.0,1.669131510696506
9059,2020-09-14 16:23:47,0.0,0.0,0.0,0.8,0.36,1.42,2,0.0,1.669131510696506
9060,2020-09-14 16:23:48,0.0,0.0,0.0,0.79,0.38,1.38,2,0.0,1.634900608599801
9061,2020-09-14 16:23:49,0.0,0.0,0.0,0.81,0.67,1.43,2,0.0,1.7747957628978044
9062,2020-09-14 16:23:50,0.0,0.0,0.0,0.81,0.67,1.43,2,0.0,1.7747957628978044
9063,2020-09-14 16:23:50,0.0,0.0,0.0,0.81,0.38,1.41,2,0.0,1.6699101772251104
9064,2020-09-14 16:23:51,0.0,0.0,0.0,0.81,0.38,1.41,2,0.0,1.6699101772251104
9065,2020-09-14 16:23:52,0.0,0.0,0.0,0.82,0.37,1.41,2,0.0,1.6725429740368407
9066,2020-09-14 16:23:53,0.0,0.0,0.0,0.81,0.38,1.42,2,0.0,1.6783622970026466
9067,2020-09-14 16:23:53,0.0,0.0,0.0,0.81,0.38,1.42,2,0.0,1.6783622970026466
9068,2020-09-14 16:23:54,0.0,0.0,0.0,0.82,0.39,1.41,2,0.0,1.6770807970995314
9069,2020-09-14 16:23:55,0.0,0.0,0.0,0.85,0.39,1.41,2,0.0,1.6919515359489468
9070,2020-09-14 16:23:56,0.0,0.0,0.0,0.85,0.39,1.41,2,0.0,1.6919515359489468
9071,2020-09-14 16:23:56,0.0,0.0,0.0,0.84,0.39,1.39,2,0.0,1.670269439342048
9072,2020-09-14 16:23:57,0.0,0.0,0.0,0.84,0.7,1.4,2,0.0,1.7764008556629327
9073,2020-09-14 16:23:58,0.0,0.0,0.0,0.84,0.7,1.4,2,0.0,1.7764008556629327
9074,2020-09-14 16:23:59,0.0,0.0,0.0,0.83,0.69,1.42,2,0.0,1.783647947325929
9075,2020-09-14 16:23:59,0.0,0.0,0.0,0.81,0.38,1.42,2,0.0,1.6783622970026466
9076,2020-09-14 16:24:00,0.0,0.0,0.0,0.81,0.38,1.42,2,0.0,1.6783622970026466
9077,2020-09-14 16:24:01,0.0,0.0,0.0,0.79,0.38,1.41,2,0.0,1.6603011774976248
9078,2020-09-14 16:24:01,0.0,0.0,0.0,0.79,0.38,1.41,2,0.0,1.6603011774976248
9079,2020-09-14 16:24:02,0.0,0.0,0.0,0.81,0.37,1.41,2,0.0,1.6676630355080728
9080,2020-09-14 16:24:03,0.0,0.0,0.0,0.82,0.06,1.39,2,0.0,1.6149612998459126
9081,2020-09-14 16:24:04,0.0,0.0,0.0,0.82,0.06,1.39,2,0.0,1.6149612998459126
9082,2020-09-14 16:24:04,0.0,0.0,0.0,0.81,0.07,1.42,2,0.0,1.636276260293475
9083,2020-09-14 16:24:05,0.0,0.0,0.0,0.82,0.07,1.41,2,0.0,1.6326052799130595
9084,2020-09-14 16:24:06,0.0,0.0,0.0,0.82,0.07,1.41,2,0.0,1.6326052799130595
9085,2020-09-14 16:24:07,0.0,0.0,0.0,0.83,0.7,1.4,2,0.0,1.7716941045225612
9086,2020-09-14 16:24:07,0.0,0.0,0.0,0.83,0.68,1.38,2,0.0,1.7480560631741764
9087,2020-09-14 16:24:08,0.0,0.0,0.0,0.83,0.68,1.38,2,0.0,1.7480560631741764
9088,2020-09-14 16:24:09,0.0,0.0,0.0,0.83,0.38,1.4,2,0.0,1.6713168460827525
9089,2020-09-14 16:24:10,0.0,0.0,0.0,0.83,0.68,1.41,2,0.0,1.7718352067841974
9090,2020-09-14 16:24:10,0.0,0.0,0.0,0.83,0.68,1.41,2,0.0,1.7718352067841974
9091,2020-09-14 16:24:11,0.0,0.0,0.0,0.79,0.37,1.4,2,0.0,1.649545391918634
9092,2020-09-14 16:24:12,0.0,0.0,0.0,0.79,0.37,1.4,2,0.0,1.649545391918634
9093,2020-09-14 16:24:12,0.0,0.0,0.0,0.82,0.7,1.4,2,0.0,1.7670314088889307
9094,2020-09-14 16:24:13,0.0,0.0,0.0,0.79,0.36,1.41,2,0.0,1.6558381563425815
9095,2020-09-14 16:24:14,0.0,0.0,0.0,0.79,0.36,1.41,2,0.0,1.6558381563425815
9096,2020-09-14 16:24:15,0.0,0.0,0.0,0.82,0.37,1.4,2,0.0,1.6641213898030394
9097,2020-09-14 16:24:15,0.0,0.0,0.0,0.81,0.37,1.41,2,0.0,1.6676630355080728
9098,2020-09-14 16:24:16,0.0,0.0,0.0,0.81,0.37,1.41,2,0.0,1.6676630355080728
9099,2020-09-14 16:24:17,0.0,0.0,0.0,0.81,0.07,1.43,2,0.0,1.6449620056402519
9100,2020-09-14 16:24:18,0.0,0.0,0.0,0.83,0.07,1.38,2,0.0,1.611893296716628
9101,2020-09-14 16:24:18,0.0,0.0,0.0,0.83,0.07,1.38,2,0.0,1.611893296716628
9102,2020-09-14 16:24:19,0.0,0.0,0.0,0.8,0.39,1.4,2,0.0,1.6589454481688057
9103,2020-09-14 16:24:20,0.0,0.0,0.0,0.8,0.39,1.41,2,0.0,1.6673931749890305
9104,2020-09-14 16:24:21,0.0,0.0,0.0,0.83,0.4,1.41,2,0.0,1.684339633209407
9105,2020-09-14 16:24:21,0.0,0.0,0.0,0.8,0.06,1.39,2,0.0,1.604898750700492
9106,2020-09-14 16:24:22,0.0,0.0,0.0,0.8,0.06,1.39,2,0.0,1.604898750700492
9107,2020-09-14 16:24:23,0.0,0.0,0.0,0.8,0.68,1.41,2,0.0,1.7579817974029197
9108,2020-09-14 16:24:23,0.0,0.0,0.0,0.84,0.39,1.41,2,0.0,1.6869499103411458
9109,2020-09-14 16:24:24,0.0,0.0,0.0,0.84,0.39,1.41,2,0.0,1.6869499103411458
9110,2020-09-14 16:24:25,0.0,0.0,0.0,0.85,0.07,1.38,2,0.0,1.6222823428737674
9111,2020-09-14 16:24:26,0.0,0.0,0.0,0.85,0.1,1.39,2,0.0,1.6323602543556368
9112,2020-09-14 16:24:26,0.0,0.0,0.0,0.85,0.1,1.39,2,0.0,1.6323602543556368
9113,2020-09-14 16:24:27,0.0,0.0,0.0,0.88,0.08,1.37,2,0.0,1.630245380303223
9114,2020-09-14 16:24:28,0.0,0.0,0.0,0.88,0.08,1.4,2,0.0,1.65553616692599
9115,2020-09-14 16:24:29,0.0,0.0,0.0,0.86,0.41,1.4,2,0.0,1.6934284750174717
9116,2020-09-14 16:24:29,0.0,0.0,0.0,0.85,0.08,1.39,2,0.0,1.6312571838922272
9117,2020-09-14 16:24:30,0.0,0.0,0.0,0.85,0.08,1.39,2,0.0,1.6312571838922272
9118,2020-09-14 16:24:31,0.0,0.0,0.0,0.82,0.37,1.4,2,0.0,1.6641213898030394
9119,2020-09-14 16:24:32,0.0,0.0,0.0,0.83,0.38,1.4,2,0.0,1.6713168460827525
9120,2020-09-14 16:24:32,0.0,0.0,0.0,0.83,0.38,1.4,2,0.0,1.6713168460827525
9121,2020-09-14 16:24:33,0.0,0.0,0.0,0.83,0.08,1.4,2,0.0,1.6295091285414758
9122,2020-09-14 16:24:34,0.0,0.0,0.0,0.83,0.09,1.37,2,0.0,1.6043378696521504
9123,2020-09-14 16:24:34,0.0,0.0,0.0,0.85,0.09,1.37,2,0.0,1.6147755261955143
9124,2020-09-14 16:24:35,0.0,0.0,0.0,0.85,0.1,1.36,2,0.0,1.6068914089010498
9125,2020-09-14 16:24:36,0.0,0.0,0.0,0.85,0.1,1.4,2,0.0,1.640883908142194
9126,2020-09-14 16:24:37,0.0,0.0,0.0,0.84,0.08,1.4,2,0.0,1.6346253393362038
9127,2020-09-14 16:24:37,0.0,0.0,0.0,0.81,0.4,1.39,2,0.0,1.6577695859195873
9128,2020-09-14 16:24:38,0.0,0.0,0.0,0.81,0.4,1.39,2,0.0,1.6577695859195873
9129,2020-09-14 16:24:39,0.0,0.0,0.0,0.81,0.38,1.38,2,0.0,1.6446580191638625
9130,2020-09-14 16:24:40,0.0,0.0,0.0,0.83,0.08,1.39,2,0.0,1.6209256614663117
9131,2020-09-14 16:24:40,0.0,0.0,0.0,0.83,0.08,1.39,2,0.0,1.6209256614663117
9132,2020-09-14 16:24:41,0.0,0.0,0.0,0.86,0.08,1.4,2,0.0,1.6449924011982546
9133,2020-09-14 16:24:42,0.0,0.0,0.0,0.86,0.08,1.38,2,0.0,1.6280049139974975
9134,2020-09-14 16:24:42,0.0,0.0,0.0,0.84,0.08,1.38,2,0.0,1.61752897964766
9135,2020-09-14 16:24:43,0.0,0.0,0.0,0.83,0.07,1.41,2,0.0,1.6376507564190845
9136,2020-09-14 16:24:44,0.0,0.0,0.0,0.83,0.07,1.41,2,0.0,1.6376507564190845
9137,2020-09-14 16:24:45,0.0,0.0,0.0,0.84,0.08,1.4,2,0.0,1.6346253393362038
9138,2020-09-14 16:24:45,0.0,0.0,0.0,0.84,0.39,1.38,2,0.0,1.6619566781357447
9139,2020-09-14 16:24:46,0.0,0.0,0.0,0.84,0.39,1.38,2,0.0,1.6619566781357447
9140,2020-09-14 16:24:47,0.0,0.0,0.0,0.83,0.38,1.39,2,0.0,1.6629491874377882
9141,2020-09-14 16:24:47,0.0,0.0,0.0,0.83,0.08,1.37,2,0.0,1.6038079685548392
9142,2020-09-14 16:24:48,0.0,0.0,0.0,0.85,0.08,1.37,2,0.0,1.6142490514167882
9143,2020-09-14 16:24:49,0.0,0.0,0.0,0.86,0.06,1.41,2,0.0,1.6526645152601298
9144,2020-09-14 16:24:50,0.0,0.0,0.0,0.86,0.06,1.41,2,0.0,1.6526645152601298
9145,2020-09-14 16:24:50,0.0,0.0,0.0,0.84,0.39,1.4,2,0.0,1.6786006076491213
9146,2020-09-14 16:24:51,0.0,0.0,0.0,0.84,0.09,1.38,2,0.0,1.618054387219416
9147,2020-09-14 16:24:52,0.0,0.0,0.0,0.84,0.09,1.38,2,0.0,1.618054387219416
9148,2020-09-14 16:24:53,0.0,0.0,0.0,0.83,0.38,1.41,2,0.0,1.6797023545854783
9149,2020-09-14 16:24:53,0.0,0.0,0.0,0.83,0.08,1.39,2,0.0,1.6209256614663117
9150,2020-09-14 16:24:54,0.0,0.0,0.0,0.82,0.08,1.39,2,0.0,1.6158279611394275
9151,2020-09-14 16:24:55,0.0,0.0,0.0,0.86,0.1,1.36,2,0.0,1.6122034611053284
9152,2020-09-14 16:24:56,0.0,0.0,0.0,0.86,0.1,1.38,2,0.0,1.6291101865742537
9153,2020-09-14 16:24:56,0.0,0.0,0.0,0.83,0.7,1.38,2,0.0,1.7559328005365125
9154,2020-09-14 16:24:57,0.0,0.0,0.0,0.82,0.39,1.38,2,0.0,1.6519382555047266
9155,2020-09-14 16:24:58,0.0,0.0,0.0,0.82,0.39,1.38,2,0.0,1.6519382555047266
9156,2020-09-14 16:24:58,0.0,0.0,0.0,0.85,0.69,1.39,2,0.0,1.7693784219324027
9157,2020-09-14 16:24:59,0.0,0.0,0.0,0.84,0.06,1.4,2,0.0,1.6337686494727457
9158,2020-09-14 16:25:00,0.0,0.0,0.0,0.84,0.06,1.4,2,0.0,1.6337686494727457
9159,2020-09-14 16:25:01,0.0,0.0,0.0,0.82,0.7,1.39,2,0.0,1.759119097730452
9160,2020-09-14 16:25:01,0.0,0.0,0.0,0.82,0.38,1.41,2,0.0,1.6747835681066374
9161,2020-09-14 16:25:02,0.0,0.0,0.0,0.82,0.38,1.41,2,0.0,1.6747835681066374
9162,2020-09-14 16:25:03,0.0,0.0,0.0,0.84,0.39,1.38,2,0.0,1.6619566781357447
9163,2020-09-14 16:25:03,0.0,0.0,0.0,0.84,0.39,1.38,2,0.0,1.6619566781357447
9164,2020-09-14 16:25:04,0.0,0.0,0.0,0.83,0.69,1.39,2,0.0,1.7598579488129147
9165,2020-09-14 16:25:05,0.0,0.0,0.0,0.84,0.07,1.41,2,0.0,1.6427416108445052
9166,2020-09-14 16:25:06,0.0,0.0,0.0,0.84,0.07,1.41,2,0.0,1.6427416108445052
9167,2020-09-14 16:25:06,0.0,0.0,0.0,0.82,0.38,1.39,2,0.0,1.6579806995257813
9168,2020-09-14 16:25:07,0.0,0.0,0.0,0.8,0.09,1.39,2,0.0,1.6063000964950478
9169,2020-09-14 16:25:08,0.0,0.0,0.0,0.8,0.09,1.39,2,0.0,1.6063000964950478
9170,2020-09-14 16:25:09,0.0,0.0,0.0,0.82,0.07,1.38,2,0.0,1.6067669401627604
9171,2020-09-14 16:25:09,0.0,0.0,0.0,0.82,0.07,1.4,2,0.0,1.6239766008166496
9172,2020-09-14 16:25:10,0.0,0.0,0.0,0.86,0.07,1.4,2,0.0,1.6445364088398893
9173,2020-09-14 16:25:11,0.0,0.0,0.0,0.79,0.08,1.42,2,0.0,1.62692962355475
9174,2020-09-14 16:25:12,0.0,0.0,0.0,0.79,0.08,1.41,2,0.0,1.6182088863926065
9175,2020-09-14 16:25:12,0.0,0.0,0.0,0.84,0.39,1.41,2,0.0,1.6869499103411458
9176,2020-09-14 16:25:13,0.0,0.0,0.0,0.85,0.08,1.37,2,0.0,1.6142490514167882
9177,2020-09-14 16:25:14,0.0,0.0,0.0,0.85,0.08,1.38,2,0.0,1.6227445886522005
9178,2020-09-14 16:25:15,0.0,0.0,0.0,0.85,0.08,1.38,2,0.0,1.6227445886522005
9179,2020-09-14 16:25:15,0.0,0.0,0.0,0.84,0.06,1.39,2,0.0,1.6252076790367438
9180,2020-09-14 16:25:16,0.0,0.0,0.0,0.84,0.06,1.39,2,0.0,1.6252076790367438
9181,2020-09-14 16:25:17,0.0,0.0,0.0,0.82,0.4,1.4,2,0.0,1.6710475756243446
9182,2020-09-14 16:25:18,0.0,0.0,0.0,0.85,0.39,1.37,2,0.0,1.6587646005386056
9183,2020-09-14 16:25:18,0.0,0.0,0.0,0.85,0.39,1.37,2,0.0,1.6587646005386056
9184,2020-09-14 16:25:19,0.0,0.0,0.0,0.85,0.08,1.38,2,0.0,1.6227445886522005
9185,2020-09-14 16:25:20,0.0,0.0,0.0,0.87,0.11,1.39,2,0.0,1.6435023577713541
9186,2020-09-14 16:25:20,0.0,0.0,0.0,0.87,0.11,1.39,2,0.0,1.6435023577713541
9187,2020-09-14 16:25:21,0.0,0.0,0.0,0.86,0.09,1.36,2,0.0,1.611614097729354
9188,2020-09-14 16:25:22,0.0,0.0,0.0,0.86,0.09,1.38,2,0.0,1.6285269417482782
9189,2020-09-14 16:25:23,0.0,0.0,0.0,0.82,0.09,1.38,2,0.0,1.6077624202599088
9190,2020-09-14 16:25:23,0.0,0.0,0.0,0.85,0.09,1.38,2,0.0,1.6232683080747925
9191,2020-09-14 16:25:24,0.0,0.0,0.0,0.85,0.09,1.39,2,0.0,1.631778171198524
9192,2020-09-14 16:25:25,0.0,0.0,0.0,0.87,0.1,1.39,2,0.0,1.6428633540255257
9193,2020-09-14 16:25:26,0.0,0.0,0.0,0.86,0.09,1.4,2,0.0,1.6455090397806995
9194,2020-09-14 16:25:26,0.0,0.0,0.0,0.86,0.09,1.4,2,0.0,1.6455090397806995
9195,2020-09-14 16:25:27,0.0,0.0,0.0,0.81,0.07,1.4,2,0.0,1.6189502771858066
9196,2020-09-14 16:25:28,0.0,0.0,0.0,0.81,0.05,1.42,2,0.0,1.6355427233796125
9197,2020-09-14 16:25:29,0.0,0.0,0.0,0.81,0.05,1.42,2,0.0,1.6355427233796125
9198,2020-09-14 16:25:30,0.0,0.0,0.0,0.82,0.07,1.4,2,0.0,1.6239766008166496
9199,2020-09-14 16:25:30,0.0,0.0,0.0,0.83,0.07,1.38,2,0.0,1.611893296716628
9200,2020-09-14 16:25:31,0.0,0.0,0.0,0.83,0.07,1.38,2,0.0,1.611893296716628
9201,2020-09-14 16:25:32,0.0,0.0,0.0,0.84,0.07,1.4,2,0.0,1.6341664541900252
9202,2020-09-14 16:25:32,0.0,0.0,0.0,0.84,0.08,1.4,2,0.0,1.6346253393362038
9203,2020-09-14 16:25:33,0.0,0.0,0.0,0.86,0.08,1.4,2,0.0,1.6449924011982546
9204,2020-09-14 16:25:34,0.0,0.0,0.0,0.83,0.07,1.4,2,0.0,1.629048802215575
9205,2020-09-14 16:25:35,0.0,0.0,0.0,0.84,0.09,1.38,2,0.0,1.618054387219416
9206,2020-09-14 16:25:36,0.0,0.0,0.0,0.84,0.09,1.38,2,0.0,1.618054387219416
9207,2020-09-14 16:25:36,0.0,0.0,0.0,0.84,0.08,1.41,2,0.0,1.6431981012647257
9208,2020-09-14 16:25:37,0.0,0.0,0.0,0.84,0.08,1.41,2,0.0,1.6431981012647257
9209,2020-09-14 16:25:38,0.0,0.0,0.0,0.87,0.08,1.41,2,0.0,1.65873445734994
9210,2020-09-14 16:25:38,0.0,0.0,0.0,0.82,0.1,1.39,2,0.0,1.6169415573854238
9211,2020-09-14 16:25:39,0.0,0.0,0.0,0.82,0.1,1.39,2,0.0,1.6169415573854238
9212,2020-09-14 16:25:40,0.0,0.0,0.0,0.85,0.09,1.39,2,0.0,1.631778171198524
9213,2020-09-14 16:25:41,0.0,0.0,0.0,0.82,0.06,1.39,2,0.0,1.6149612998459126
9214,2020-09-14 16:25:41,0.0,0.0,0.0,0.82,0.06,1.39,2,0.0,1.6149612998459126
9215,2020-09-14 16:25:42,0.0,0.0,0.0,0.85,0.09,1.37,2,0.0,1.6147755261955143
9216,2020-09-14 16:25:43,0.0,0.0,0.0,0.87,0.09,1.37,2,0.0,1.625392260348252
9217,2020-09-14 16:25:44,0.0,0.0,0.0,0.87,0.09,1.37,2,0.0,1.625392260348252
9218,2020-09-14 16:25:44,0.0,0.0,0.0,0.83,0.07,1.39,2,0.0,1.6204628968291745
9219,2020-09-14 16:25:45,0.0,0.0,0.0,0.83,0.08,1.39,2,0.0,1.6209256614663117
9220,2020-09-14 16:25:46,0.0,0.0,0.0,0.81,0.08,1.39,2,0.0,1.6107762104029224
9221,2020-09-14 16:25:46,0.0,0.0,0.0,0.83,0.09,1.39,2,0.0,1.621449968392488
9222,2020-09-14 16:25:47,0.0,0.0,0.0,0.83,0.09,1.39,2,0.0,1.621449968392488
9223,2020-09-14 16:25:48,0.0,0.0,0.0,0.8,0.07,1.39,2,0.0,1.605303709582707
9224,2020-09-14 16:25:49,0.0,0.0,0.0,0.82,0.07,1.39,2,0.0,1.6153637361288014
9225,2020-09-14 16:25:49,0.0,0.0,0.0,0.82,0.07,1.39,2,0.0,1.6153637361288014
9226,2020-09-14 16:25:50,0.0,0.0,0.0,0.83,0.07,1.4,2,0.0,1.629048802215575
9227,2020-09-14 16:25:51,0.0,0.0,0.0,0.82,0.07,1.4,2,0.0,1.6239766008166496
9228,2020-09-14 16:25:52,0.0,0.0,0.0,0.82,0.07,1.4,2,0.0,1.6239766008166496
9229,2020-09-14 16:25:52,0.0,0.0,0.0,0.82,0.08,1.42,2,0.0,1.6417064292984906
9230,2020-09-14 16:25:53,0.0,0.0,0.0,0.83,0.07,1.4,2,0.0,1.629048802215575
9231,2020-09-14 16:25:54,0.0,0.0,0.0,0.83,0.07,1.4,2,0.0,1.629048802215575
9232,2020-09-14 16:25:55,0.0,0.0,0.0,0.83,0.09,1.4,2,0.0,1.6300306745579973
9233,2020-09-14 16:25:55,0.0,0.0,0.0,0.83,0.09,1.4,2,0.0,1.6300306745579973
9234,2020-09-14 16:25:56,0.0,0.0,0.0,0.84,0.07,1.4,2,0.0,1.6341664541900252
9235,2020-09-14 16:25:57,0.0,0.0,0.0,0.86,0.09,1.4,2,0.0,1.6455090397806995
9236,2020-09-14 16:25:57,0.0,0.0,0.0,0.86,0.09,1.4,2,0.0,1.6455090397806995
9237,2020-09-14 16:25:58,0.0,0.0,0.0,0.85,0.07,1.39,2,0.0,1.630797350991226
9238,2020-09-14 16:25:59,0.0,0.0,0.0,0.81,0.06,1.41,2,0.0,1.6272061946784742
9239,2020-09-14 16:26:00,0.0,0.0,0.0,0.81,0.06,1.41,2,0.0,1.6272061946784742
9240,2020-09-14 16:26:00,0.0,0.0,0.0,0.8,0.05,1.43,2,0.0,1.63932913107771
9241,2020-09-14 16:26:01,0.0,0.0,0.0,0.82,0.08,1.41,2,0.0,1.633064603743526
9242,2020-09-14 16:26:02,0.0,0.0,0.0,0.82,0.08,1.41,2,0.0,1.633064603743526
9243,2020-09-14 16:26:03,0.0,0.0,0.0,0.84,0.08,1.41,2,0.0,1.6431981012647257
9244,2020-09-14 16:26:03,0.0,0.0,0.0,0.84,0.09,1.38,2,0.0,1.618054387219416
9245,2020-09-14 16:26:04,0.0,0.0,0.0,0.81,0.09,1.38,2,0.0,1.6026852467031698
9246,2020-09-14 16:26:05,0.0,0.0,0.0,0.83,0.07,1.39,2,0.0,1.6204628968291745
9247,2020-09-14 16:26:06,0.0,0.0,0.0,0.83,0.07,1.4,2,0.0,1.629048802215575
9248,2020-09-14 16:26:06,0.0,0.0,0.0,0.83,0.07,1.4,2,0.0,1.629048802215575
9249,2020-09-14 16:26:07,0.0,0.0,0.0,0.81,0.07,1.39,2,0.0,1.610310529059535
9250,2020-09-14 16:26:08,0.0,0.0,0.0,0.81,0.07,1.39,2,0.0,1.610310529059535
9251,2020-09-14 16:26:09,0.0,0.0,0.0,0.81,0.07,1.41,2,0.0,1.627605603332699
9252,2020-09-14 16:26:09,0.0,0.0,0.0,0.82,0.07,1.4,2,0.0,1.6239766008166496
9253,2020-09-14 16:26:10,0.0,0.0,0.0,0.82,0.07,1.4,2,0.0,1.6239766008166496
9254,2020-09-14 16:26:11,0.0,0.0,0.0,0.82,0.08,1.41,2,0.0,1.633064603743526
9255,2020-09-14 16:26:11,0.0,0.0,0.0,0.82,0.06,1.41,2,0.0,1.632207094703365
9256,2020-09-14 16:26:12,0.0,0.0,0.0,0.83,0.06,1.41,2,0.0,1.6372537982854092
9257,2020-09-14 16:26:13,0.0,0.0,0.0,0.82,0.07,1.4,2,0.0,1.6239766008166496
9258,2020-09-14 16:26:14,0.0,0.0,0.0,0.82,0.07,1.42,2,0.0,1.6412495239907916
9259,2020-09-14 16:26:14,0.0,0.0,0.0,0.84,0.08,1.42,2,0.0,1.6517869111964774
9260,2020-09-14 16:26:15,0.0,0.0,0.0,0.83,0.08,1.39,2,0.0,1.6209256614663117
9261,2020-09-14 16:26:16,0.0,0.0,0.0,0.83,0.08,1.39,2,0.0,1.6209256614663117
9262,2020-09-14 16:26:17,0.0,0.0,0.0,0.81,0.08,1.42,2,0.0,1.6367345539213132
9263,2020-09-14 16:26:17,0.0,0.0,0.0,0.81,0.06,1.42,2,0.0,1.6358789686281807
9264,2020-09-14 16:26:18,0.0,0.0,0.0,0.8,0.06,1.42,2,0.0,1.6309506430300091
9265,2020-09-14 16:26:19,0.0,0.0,0.0,0.85,0.08,1.39,2,0.0,1.6312571838922272
9266,2020-09-14 16:26:19,0.0,0.0,0.0,0.85,0.08,1.43,2,0.0,1.665472905813841
9267,2020-09-14 16:26:20,0.0,0.0,0.0,0.82,0.06,1.43,2,0.0,1.6495150802584375
9268,2020-09-14 16:26:21,0.0,0.0,0.0,0.8,0.07,1.41,2,0.0,1.62265215003093
9269,2020-09-14 16:26:22,0.0,0.0,0.0,0.8,0.07,1.41,2,0.0,1.62265215003093
9270,2020-09-14 16:26:22,0.0,0.0,0.0,0.83,0.07,1.41,2,0.0,1.6376507564190845
9271,2020-09-14 16:26:23,0.0,0.0,0.0,0.8,0.07,1.39,2,0.0,1.605303709582707
9272,2020-09-14 16:26:24,0.0,0.0,0.0,0.8,0.07,1.39,2,0.0,1.605303709582707
9273,2020-09-14 16:26:25,0.0,0.0,0.0,0.8,0.07,1.41,2,0.0,1.62265215003093
9274,2020-09-14 16:26:25,0.0,0.0,0.0,0.83,0.06,1.42,2,0.0,1.6458736281987143
9275,2020-09-14 16:26:26,0.0,0.0,0.0,0.83,0.06,1.42,2,0.0,1.6458736281987143
9276,2020-09-14 16:26:27,0.0,0.0,0.0,0.82,0.08,1.42,2,0.0,1.6417064292984906
9277,2020-09-14 16:26:27,0.0,0.0,0.0,0.82,0.08,1.39,2,0.0,1.6158279611394275
9278,2020-09-14 16:26:28,0.0,0.0,0.0,0.83,0.08,1.39,2,0.0,1.6209256614663117
9279,2020-09-14 16:26:29,0.0,0.0,0.0,0.83,0.08,1.43,2,0.0,1.6553549468316455
9280,2020-09-14 16:26:30,0.0,0.0,0.0,0.83,0.08,1.4,2,0.0,1.6295091285414758
9281,2020-09-14 16:26:30,0.0,0.0,0.0,0.8,0.08,1.4,2,0.0,1.614434885648845
9282,2020-09-14 16:26:31,0.0,0.0,0.0,0.82,0.06,1.42,2,0.0,1.6408534364774936
9283,2020-09-14 16:26:32,0.0,0.0,0.0,0.82,0.06,1.42,2,0.0,1.6408534364774936
9284,2020-09-14 16:26:33,0.0,0.0,0.0,0.84,0.07,1.4,2,0.0,1.6341664541900252
9285,2020-09-14 16:26:33,0.0,0.0,0.0,0.83,0.07,1.41,2,0.0,1.6376507564190845
9286,2020-09-14 16:26:34,0.0,0.0,0.0,0.83,0.07,1.41,2,0.0,1.6376507564190845
9287,2020-09-14 16:26:35,0.0,0.0,0.0,0.81,0.08,1.4,2,0.0,1.6194134740701647
