,date,accX,accY,accZ,gyrX,gyrY,gyrZ,files,accTotal,gyrTotal
50,2020-09-13 17:10:01,0.0,0.0,0.0,0.49,0.93,0.15,1,0.0,1.061838029079765
51,2020-09-13 17:10:02,0.0,0.0,0.0,0.54,0.88,0.16,1,0.0,1.0447966309287182
52,2020-09-13 17:10:03,0.0,0.0,0.0,0.54,0.88,0.16,1,0.0,1.0447966309287182
53,2020-09-13 17:10:03,0.0,0.0,0.0,0.49,0.92,0.13,1,0.0,1.0504284840006957
54,2020-09-13 17:10:04,0.0,0.0,0.0,0.52,0.95,0.14,1,0.0,1.0920164833920778
55,2020-09-13 17:10:05,0.0,0.0,0.0,0.52,0.95,0.14,1,0.0,1.0920164833920778
56,2020-09-13 17:10:05,0.0,0.0,0.0,0.51,0.92,0.72,1,0.0,1.2747156545677159
57,2020-09-13 17:10:06,0.0,0.0,0.0,0.51,0.92,0.08,1,0.0,1.0549407566304376
58,2020-09-13 17:10:07,0.0,0.0,0.0,0.54,0.88,0.08,1,0.0,1.0355674772799695
59,2020-09-13 17:10:08,0.0,0.0,0.0,0.53,0.95,0.12,1,0.0,1.094440496326776
60,2020-09-13 17:10:08,0.0,0.0,0.0,0.53,0.95,0.12,1,0.0,1.094440496326776
61,2020-09-13 17:10:09,0.0,0.0,0.0,0.49,0.88,0.14,1,0.0,1.0169070754006975
62,2020-09-13 17:10:10,0.0,0.0,0.0,0.72,0.91,0.28,1,0.0,1.1936917525056459
63,2020-09-13 17:10:11,0.0,0.0,0.0,0.72,0.91,0.28,1,0.0,1.1936917525056459
64,2020-09-13 17:10:11,0.0,0.0,0.0,0.53,0.92,0.12,1,0.0,1.0685036265731622
65,2020-09-13 17:10:12,0.0,0.0,0.0,0.53,0.92,0.36,1,0.0,1.1211155159036914
66,2020-09-13 17:10:13,0.0,0.0,0.0,0.58,0.67,0.36,1,0.0,0.9565040512198576
67,2020-09-13 17:10:13,0.0,0.0,0.0,0.78,1.09,0.39,1,0.0,1.3959226339593467
68,2020-09-13 17:10:14,0.0,0.0,0.0,0.78,1.09,0.39,1,0.0,1.3959226339593467
69,2020-09-13 17:10:15,0.0,0.01,0.0,2.33,1.98,1.4,1,0.01,3.3629302698688237
70,2020-09-13 17:10:16,0.0,0.01,0.0,3.17,3.31,2.45,1,0.01,5.196874060432868
71,2020-09-13 17:10:16,0.01,0.01,0.0,3.17,3.31,2.45,1,0.01414213562373095,5.196874060432868
72,2020-09-13 17:10:17,0.01,0.01,0.0,3.43,2.97,1.48,1,0.01414213562373095,4.7724417230595915
73,2020-09-13 17:10:18,0.01,0.01,0.0,3.43,1.11,0.72,1,0.01414213562373095,3.676329691417787
74,2020-09-13 17:10:18,0.0,0.0,0.0,0.82,1.11,0.72,1,0.0,1.5565667348366405
75,2020-09-13 17:10:19,0.0,0.0,0.0,0.88,1.25,0.34,1,0.0,1.5660459763365826
76,2020-09-13 17:10:20,0.0,0.0,0.0,0.88,1.25,0.34,1,0.0,1.5660459763365826
77,2020-09-13 17:10:21,0.0,0.01,0.0,2.1,1.33,1.02,1,0.01,2.6868755088392167
78,2020-09-13 17:10:21,0.0,0.01,0.0,2.25,1.64,0.89,1,0.01,2.9230463561154827
79,2020-09-13 17:10:22,0.0,0.01,0.0,2.25,1.64,0.89,1,0.01,2.9230463561154827
80,2020-09-13 17:10:23,0.0,0.0,0.0,1.42,1.52,0.65,1,0.0,2.1792888748396804
81,2020-09-13 17:10:24,0.0,0.0,0.0,1.57,1.67,0.67,1,0.0,2.3880326630932
82,2020-09-13 17:10:24,0.0,0.0,0.0,1.57,1.67,0.67,1,0.0,2.3880326630932
83,2020-09-13 17:10:25,0.0,0.0,0.0,1.18,1.36,1.0,1,0.0,2.059611613872868
84,2020-09-13 17:10:26,0.0,0.0,0.0,1.18,1.03,0.47,1,0.0,1.635298137955278
